stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
preindustrial_food_wine_poached_fish	Shared	Prepared	Fish	wine-poached-fish	a wine-poached fish	The pearly fish is stained faintly purple along its lower edge by a reduced wine poaching liquor.	Fruity acidity, herbs, and soft fish create a refined lingering savour.	fish	Rich	Cooked	VeryGood	500	26	European
preindustrial_food_milk_poached_white_fish	Shared	Prepared	Fish	milk-poached-white-fish	a milk-poached white fish	Thick white flakes sit in a shallow pool of creamy cooking liquid flecked with pepper and herbs.	Mellow dairy enriches the fish's clean sweetness without masking it.	fish	Rich	Cooked	Good	450	21	Universal
preindustrial_food_broth_simmered_lake_fish	Shared	Prepared	Fish	broth-simmered-lake-fish	a broth-simmered lake fish	A lake fish has cooked slowly in savoury broth until its skin softened and its flesh absorbed the seasoning.	Earthy stock deepens the mild fish with onion and garden herbs.	fish	Hearty	Cooked	Standard	550	14	Universal
preindustrial_food_steamed_whole_fish	Shared	Prepared	Fish	steamed-whole-fish	a whole steamed fish	Steam has left this carefully arranged fish glossy and pale, with flesh barely pulling from its fine bones.	Pristine marine sweetness meets only light salt and aromatic greens.	fish	Hearty	Cooked	Good	600	18	Universal
preindustrial_food_steamed_fish_with_scallions	Shared	Prepared	Fish	steamed-fish-with-scallions	a scallion-topped steamed fish	Bright onion curls and hot savoury juices cover a soft whole fish presented on a shallow dish.	Fresh allium sharpness lifts the tender meat's delicate ocean flavour.	fish	Rich	Cooked	Good	650	22	EastAsian
preindustrial_food_steamed_fish_in_leaf_packet	Shared	Prepared	Fish	steamed-fish-in-leaf-packet	a steamed fish leaf packet	A broad leaf parcel opens to reveal flaky fish, herbs, and collected juices steaming together.	The wrapper lends grassy fragrance to moist, subtly briny flesh.	fish	Hearty	Cooked	Good	400	16	Universal
preindustrial_food_pan_fried_whole_fish	Shared	Prepared	Fish	pan-fried-whole-fish	a pan-fried whole fish	The whole fish is crisp from head to tail, its scored sides browned deeply in a shallow pan.	Crackling salty skin surrounds juicy meat with a rich fried finish.	fish	Rich	Cooked	Good	550	19	Universal
preindustrial_food_flour_dusted_fried_fish	Shared	Prepared	Fish	flour-dusted-fried-fish	a flour-dusted fried fish	A light wheat coating forms a rough golden shell around this freshly fried fish.	Toasted flour and savoury fat give way to sweet, steaming flakes.	fish	Rich	Cooked	Good	500	18	Universal
preindustrial_food_barley_crusted_fried_fish	Shared	Prepared	Fish	barley-crusted-fried-fish	a barley-crusted fried fish	Coarse barley meal clings in dark crisp patches across a thick fried portion of fish.	Malty crunch adds earthy depth to the moist, salty interior.	fish	Rich	Cooked	Good	480	18	RegionalOldWorld
preindustrial_food_rice_flour_crisp_fish	Shared	Prepared	Fish	rice-flour-crisp-fish	a rice-crusted crisp fish	A fragile pale-gold rice coating bubbles around tender fish and shatters beneath the knife.	Clean grain crispness leaves the juicy fish tasting bright and light.	fish	Rich	Cooked	Good	450	20	SouthAsian
preindustrial_food_fried_small_fish_heap	Shared	Prepared	Fish	fried-small-fish-heap	a heap of fried small fish	Dozens of little fish have been fried whole until their fins and tiny bones became brittle.	They crunch with concentrated salt, oil, and an assertive marine savour.	fish	Standard	Cooked	Standard	280	10	Universal
preindustrial_food_griddled_oily_fish	Shared	Prepared	Fish	griddled-oily-fish	a griddled oily fish portion	A thick piece of oily fish bears dark griddle bars and beads of rendered fat along its skin.	Rich ocean flavour and smoke linger after the crisped, succulent bite.	fish	Rich	Cooked	Good	350	18	MaritimeTrade
preindustrial_food_charred_fish_steak	Shared	Prepared	Fish	charred-fish-steak	a charred fish steak	A substantial cross-cut fish steak shows a central bone and fierce blackening around its outside edge.	Firm meat tastes smoky and robust, with juices held beneath the char.	fish	Hearty	Cooked	Good	400	19	MaritimeTrade
preindustrial_food_oven_roasted_fish_steak	Shared	Prepared	Fish	oven-roasted-fish-steak	an oven-roasted fish steak	A thick round of fish has browned evenly in the oven while remaining glossy between its broad flakes.	The savour is full and meaty, softened by herbs and roasting juices.	fish	Hearty	Cooked	Good	420	20	MaritimeTrade
preindustrial_food_peppered_fish_steak	Shared	Prepared	Fish	peppered-fish-steak	a peppered fish steak	Cracked pepper forms a dark aromatic rim around this carefully seared cut of firm fish.	Pungent heat sparks over rich meat, salt, and caramelised edges.	fish	Rich	Cooked	Good	400	22	MaritimeTrade
preindustrial_food_fish_fillet_in_herb_crust	Shared	Prepared	Fish	fish-fillet-in-herb-crust	an herb-crusted fish fillet	A boneless fillet is capped with green crumbs and browned until the topping formed a fragrant crust.	Fresh herbs and toast complement tender, mild, pearly fish.	fish	Rich	Cooked	Good	300	20	Universal
preindustrial_food_plain_baked_fish_fillet	Shared	Prepared	Fish	plain-baked-fish-fillet	a plain baked fish fillet	A neat pale fillet has curled slightly at the ends and browned where it touched the baking dish.	Its uncomplicated flavour is sweet, moist, and lightly salted.	fish	Standard	Cooked	Standard	280	13	Universal
preindustrial_food_butter_basted_fish_fillet	Shared	Prepared	Fish	butter-basted-fish-fillet	a butter-basted fish fillet	Golden dairy fat glosses this soft fillet and gathers around its crisp, feathered edges.	Browned butter lends nutty richness to the fish's delicate savour.	fish	Rich	Cooked	Good	300	22	Universal
preindustrial_food_onion_smothered_fish_fillet	Shared	Prepared	Fish	onion-smothered-fish-fillet	an onion-smothered fish fillet	A thick layer of softened onions nearly hides the broad, flaky fish fillet beneath it.	Caramelised allium sweetness blends with moist flesh and peppery pan juices.	fish	Hearty	Cooked	Good	380	19	Universal
preindustrial_food_grilled_fish_fillet	Shared	Prepared	Fish	grilled-fish-fillet	a grilled fish fillet	Diagonal black stripes mark a boneless fillet whose thin edge has curled into a crisp fringe.	Open-fire smoke accents firm, clean flesh and a savoury browned surface.	fish	Hearty	Cooked	Standard	300	15	Universal
preindustrial_food_fried_fish_fillet	Shared	Prepared	Fish	fried-fish-fillet	a crisp fried fish fillet	A broad boneless piece wears an uneven golden coating, with steam escaping through one cracked corner.	Crunchy grain gives way to succulent fish and satisfying savoury fat.	fish	Rich	Cooked	Good	330	19	Universal
preindustrial_food_steamed_fish_fillet	Shared	Prepared	Fish	steamed-fish-fillet	a delicate steamed fish fillet	A pale fillet rests among aromatic leaves, its separate flakes glistening from gentle steaming.	The restrained dish offers pure fish sweetness, herbs, and a clean finish.	fish	Hearty	Cooked	Good	280	17	Universal
preindustrial_food_poached_fish_fillet	Shared	Prepared	Fish	poached-fish-fillet	a broth-poached fish fillet	Clear seasoned broth surrounds a carefully poached fillet that remains whole despite its tender texture.	Mild stock and soft herbs support a fresh, subtle fish flavour.	fish	Hearty	Cooked	Good	320	17	Universal
preindustrial_food_rolled_stuffed_fish_fillet	Shared	Prepared	Fish	rolled-stuffed-fish-fillet	a stuffed fish fillet roll	A thin fillet spirals around a savoury herb filling, secured into a neat oven-browned cylinder.	Rich stuffing punctuates sweet fish with onion, pepper, and toasted crumbs.	fish	Rich	Cooked	VeryGood	350	28	European
preindustrial_food_braided_fish_fillet	Shared	Prepared	Fish	braided-fish-fillet	a braided feast fish fillet	Three slender fillet strips have been plaited and glazed into an elaborate golden presentation.	Delicate flakes, savoury glaze, and herbs create an elegant balanced richness.	fish	Feast	Cooked	VeryGood	450	36	European
preindustrial_food_skewered_fish_chunks	Shared	Prepared	Fish	skewered-fish-chunks	a skewer of grilled fish chunks	Firm fish pieces alternate with onion along a blackened wooden skewer fresh from the fire.	Smoky, juicy cubes carry sweet allium and a lively salted crust.	fish	Hearty	Cooked	Good	300	16	Universal
preindustrial_food_spiced_fish_skewers	Shared	Prepared	Fish	spiced-fish-skewers	a pair of spiced fish skewers	Red-gold seasoning coats several small fish pieces grilled tightly together on twin wooden pins.	Aromatic heat, smoke, and briny juices make each morsel vivid.	fish	Rich	Cooked	Good	320	20	Islamicate
preindustrial_food_leaf_wrapped_fish_portion	Shared	Prepared	Fish	leaf-wrapped-fish-portion	a leaf-wrapped fish portion	A tied green packet encloses boneless fish, softened herbs, and a spoonful of fragrant cooking juice.	Steam blends vegetal perfume with the flesh's clean saline sweetness.	fish	Hearty	Cooked	Good	300	16	Universal
preindustrial_food_fish_and_onion_pie	Shared	Prepared	Fish	fish-and-onion-pie	a fish-and-onion pie	A sturdy browned crust encloses large fish flakes and softened onion in a thick savoury filling.	Sweet allium and rich fish juices soak pleasurably into the crisp wheat pastry.	fish	Rich	Cooked	Good	500	23	European
preindustrial_food_open_fish_tart	Shared	Prepared	Fish	open-fish-tart	an open fish tart	Neat pieces of fish lie in a shallow egg-bound tart beneath herbs and a deeply browned rim.	Custardy richness, flaky meat, and crisp pastry produce a refined savour.	fish	Feast	Cooked	VeryGood	450	30	European
preindustrial_food_fish_pastie	Shared	Prepared	Fish	fish-pastie	a folded fish pastie	A sealed half-moon of wheat pastry holds peppered fish and onion, with juices staining its crimped edge.	The portable pie tastes richly maritime beneath a crisp, salty crust.	fish	Rich	Cooked	Good	280	16	European
preindustrial_food_fish_and_rice_packet	Shared	Prepared	Fish	fish-and-rice-packet	a fish-and-rice packet	Aromatic rice and pieces of fish steam together inside a tightly folded leaf parcel.	Soft grains absorb briny juices, herbs, and the fish's natural sweetness.	fish	Hearty	Cooked	Good	380	18	SouthAsian
preindustrial_food_fish_and_barley_bake	Shared	Prepared	Fish	fish-and-barley-bake	a fish-and-barley bake	Flaked fish is scattered through pearly barley beneath a crisp browned crust in a deep crock.	Malty grains absorb savoury stock and lend chew to the tender fish.	fish	Hearty	Cooked	Good	500	19	RegionalOldWorld
preindustrial_food_fish_and_bread_bake	Shared	Prepared	Fish	fish-and-bread-bake	a fish-and-bread bake	Bread pieces and fish flakes have fused beneath a golden cap, with creamy juices bubbling at the sides.	Toasted crumbs contrast with rich, moist fish and gentle onion.	fish	Rich	Cooked	Good	480	20	European
preindustrial_food_fish_stuffed_bread	Shared	Prepared	Fish	fish-stuffed-bread	a fish-stuffed bread loaf	A hollowed bread loaf has been filled with seasoned fish before baking into a crisp sealed meal.	Savoury juices penetrate the crumb while the outer crust stays smoky and firm.	fish	Rich	Cooked	Good	550	22	Universal
preindustrial_food_fish_crumb_cake	Shared	Prepared	Fish	fish-crumb-cake	a fish-and-crumb cake	Flaked fish and stale bread have been pressed into a thick round with a dark pan-fried face.	The economical cake tastes peppery, toasty, and pleasantly maritime.	fish	Standard	Cooked	Standard	260	10	Universal
preindustrial_food_pan_fried_fish_cake	Shared	Prepared	Fish	pan-fried-fish-cake	a pan-fried fish cake	Minced fish forms a plump golden cake with crisp ragged edges and a moist white centre.	Savoury crust gives way to soft fish, herbs, and mild sweetness.	fish	Standard	Cooked	Good	220	12	Universal
preindustrial_food_barley_fish_cake	Shared	Prepared	Fish	barley-fish-cake	a barley-bound fish cake	Cooked barley kernels show throughout this broad fish cake, adding texture beneath its browned shell.	Earthy malt and flaky fish combine in a hearty peppered bite.	fish	Hearty	Cooked	Standard	260	11	RegionalOldWorld
preindustrial_food_rice_fish_cake	Shared	Prepared	Fish	rice-fish-cake	a rice-bound fish cake	Sticky white rice holds minced fish in a tidy disk toasted on both sides.	The soft, sweet grains mellow a salty centre and crisp sesame-like roast.	fish	Hearty	Cooked	Good	250	13	EastAsian
preindustrial_food_millet_fish_cake	Shared	Prepared	Fish	millet-fish-cake	a millet-bound fish cake	Golden millet speckles a firm fish patty cooked to a copper crust.	Nutty grains lighten the rich flesh and bring a faint grassy finish.	fish	Hearty	Cooked	Standard	250	11	Universal
preindustrial_food_herbed_fish_ball	Shared	Prepared	Fish	herbed-fish-ball	an herb-flecked fish ball	A smooth pale ball of pounded fish is dotted evenly with chopped fresh herbs.	Springy fish savour meets green fragrance and a gentle pepper warmth.	fish	Standard	Cooked	Good	140	8	Universal
preindustrial_food_boiled_fish_dumpling	Shared	Prepared	Fish	boiled-fish-dumpling	a boiled fish dumpling	A rounded fish dumpling has been simmered until firm outside and tender at its steaming centre.	The mild, bouncy morsel carries broth salt and clean marine sweetness.	fish	Standard	Cooked	Standard	150	7	Universal
preindustrial_food_fried_fish_ball	Shared	Prepared	Fish	fried-fish-ball	a crisp fried fish ball	A rough bronze crust surrounds finely pounded fish shaped into a substantial round.	Hot savoury fat and salt lead into a springy, delicately sweet centre.	fish	Rich	Cooked	Good	150	9	Universal
preindustrial_food_spiced_fish_kofta	Shared	Prepared	Fish	spiced-fish-kofta	a spiced fish kofta	Pounded fish and herbs cling around a skewer in a charred, fragrant oval.	Warm aromatics and smoke give the moist mince a lively savour.	fish	Rich	Cooked	Good	180	11	Islamicate
preindustrial_food_fish_meatball_stew	Shared	Prepared	Stew	fish-meatball-stew	a fish-ball stew	Round fish morsels simmer among onions and herbs in a thick, glossy brown broth.	Springy meat absorbs the stew's pepper, sweetness, and deep stock flavour.	fish	Hearty	Cooked	Good	500	17	Universal
preindustrial_food_fish_sausage	Shared	Prepared	Fish	fish-sausage	a cooked fish sausage	Finely seasoned fish fills a short pale casing browned lightly along one side.	The close texture tastes savoury and salty, with herbs softening its ocean depth.	fish	Rich	Cooked	Good	220	14	MaritimeTrade
preindustrial_food_fish_loaf	Shared	Prepared	Fish	fish-loaf	a sliced fish loaf	Pressed minced fish has baked into a firm oblong loaf with a herb-speckled cut face.	Concentrated savour and gentle spice make each smooth slice substantial.	fish	Rich	Cooked	Good	450	22	Universal
preindustrial_food_stuffed_fish_skin_roll	Shared	Prepared	Fish	stuffed-fish-skin-roll	a stuffed fish-skin roll	A carefully cleaned fish skin wraps a rich forcemeat filling in a glazed cylindrical roast.	Crisp skin encloses succulent mince tasting of herbs, onions, and sea salt.	fish	Feast	Cooked	VeryGood	650	36	European
preindustrial_food_pounded_fish_paste_cake	Shared	Prepared	Fish	pounded-fish-paste-cake	a pounded fish-paste cake	A pale elastic cake of thoroughly pounded fish has been steamed and cut into thick wedges.	Concentrated fish sweetness and fine salt linger through its smooth resilient texture.	fish	Rich	Cooked	Good	300	18	EastAsian
preindustrial_food_fish_custard	Shared	Prepared	Fish	fish-custard	a savoury fish custard	Small white fish flakes hover in a soft yellow egg custard served within a shallow bowl.	Delicate marine savour mingles with silky egg and fragrant broth.	fish	Rich	Cooked	VeryGood	350	24	EastAsian
preindustrial_food_fish_egg_bake	Shared	Prepared	Fish	fish-egg-bake	a fish-and-egg bake	A golden egg-set dish encloses generous fish pieces beneath a softly puffed, herb-flecked surface.	Rich egg rounds salty flakes and a lightly caramelised baked edge.	fish	Rich	Cooked	Good	420	22	Universal
preindustrial_food_scrambled_egg_with_fish	Shared	Prepared	Fish	scrambled-egg-with-fish	scrambled eggs with fish	Soft egg curds fold around pieces of cooked fish in a glossy, peppered heap.	Creamy egg tempers the fish's salt while browned bits add savour.	egg	Rich	Cooked	Good	300	18	Universal
preindustrial_food_fish_stuffed_egg_cakes	Shared	Prepared	Fish	fish-stuffed-egg-cakes	a pair of fish-stuffed egg cakes	Two little golden egg cakes conceal a finely minced and strongly seasoned fish filling.	Fluffy egg opens onto salty mince, herbs, and toasted pan richness.	egg	Rich	Cooked	Good	260	20	Universal
preindustrial_food_roasted_fish_head	Shared	Prepared	Fish	roasted-fish-head	a roasted fish head	A large fish head is browned around the cheeks and jaw, with crisp skin stretched over edible pockets.	The cheek meat tastes succulent and sweet beside gelatinous, smoky morsels.	fish	Standard	Cooked	Standard	350	8	Universal
preindustrial_food_simmered_fish_head	Shared	Prepared	Fish	simmered-fish-head	a broth-simmered fish head	Slow simmering has softened this fish head until rich cheek flesh slips readily from the bone.	Deep broth, sweet meat, and sticky skin create a robust fisher's savour.	fish	Hearty	Cooked	Standard	420	9	Universal
preindustrial_food_crisp_fish_collars	Shared	Prepared	Fish	crisp-fish-collars	a plate of crisp fish collars	Several bony fish collars have been grilled hard, leaving browned meat around their curved joints.	Their scant flesh is unusually rich, smoky, and pleasantly oily.	fish	Standard	Cooked	Standard	280	10	MaritimeTrade
preindustrial_food_fried_fish_tails	Shared	Prepared	Fish	fried-fish-tails	a dish of fried fish tails	Thin fish tails have cooked to a brittle golden crunch, with small flakes remaining near each base.	Salt and hot oil concentrate the dark, strongly marine flavour.	fish	Light	Cooked	Standard	180	6	Universal
preindustrial_food_fish_cheek_medallions	Shared	Prepared	Fish	fish-cheek-medallions	a plate of fish cheek medallions	Small round cheek pieces have been carefully seared and arranged beneath a bright herb dressing.	The tender medallions taste sweet, buttery, and subtly oceanic.	fish	Rich	Cooked	VeryGood	220	24	MaritimeTrade
preindustrial_food_boiled_fish_livers	Shared	Prepared	Fish	boiled-fish-livers	a bowl of boiled fish livers	Pale fish livers sit softly in their cooking liquor, sprinkled with coarse salt and sharp herbs.	Their creamy richness has an intense sea flavour and faint mineral edge.	fish	Rich	Cooked	Good	220	14	MaritimeTrade
preindustrial_food_pan_seared_fish_liver	Shared	Prepared	Fish	pan-seared-fish-liver	a pan-seared fish liver	A broad liver slice has caramelised outside while retaining a soft, rose-grey interior.	Deep oily richness meets browned bitterness and a clean saline finish.	fish	Rich	Cooked	Good	200	15	MaritimeTrade
preindustrial_food_grilled_fish_milt	Shared	Prepared	Fish	grilled-fish-milt	a grilled fish milt portion	Delicate pale milt has firmed over the grill and acquired a thin, speckled brown surface.	The creamy centre tastes mild, briny, and unexpectedly rich.	fish	Rich	Cooked	Good	180	15	MaritimeTrade
preindustrial_food_boiled_fish_roe	Shared	Prepared	Fish	boiled-fish-roe	a boiled fish roe sac	A whole roe sac has been gently boiled until its countless eggs formed a firm golden mass.	Tiny grains pop softly with concentrated salt and marine richness.	fish	Rich	Cooked	Good	220	18	MaritimeTrade
preindustrial_food_grilled_fish_roe	Shared	Prepared	Fish	grilled-fish-roe	a grilled fish roe portion	Fire has browned the outer membrane of a plump roe sac while leaving its eggs moist within.	Smoky casing surrounds a dense, salty, nut-like interior.	fish	Rich	Cooked	Good	200	19	MaritimeTrade
preindustrial_food_fried_roe_cakes	Shared	Prepared	Fish	fried-roe-cakes	a pair of fried roe cakes	Fish eggs and crumbs form two crisp little cakes with orange-gold centres and dark edges.	Briny pops mingle with toast, savoury fat, and pepper.	fish	Rich	Cooked	Good	240	18	MaritimeTrade
preindustrial_food_roe_stuffed_fish	Shared	Prepared	Fish	roe-stuffed-fish	a roe-stuffed feast fish	A large roasted fish is filled with seasoned roe, visible as a rich golden seam along its belly.	Flaky meat and dense salty eggs combine beneath aromatic roasted skin.	fish	Feast	Cooked	VeryGood	1000	48	MaritimeTrade
preindustrial_food_roe_and_egg_custard	Shared	Prepared	Fish	roe-and-egg-custard	a fish-roe egg custard	Bright fish eggs dot a trembling egg custard whose glossy surface has barely set.	Salty roe bursts through mellow broth and silky, savoury egg.	egg	Rich	Cooked	VeryGood	320	27	MaritimeTrade
preindustrial_food_fresh_roe_on_toast	Shared	Prepared	Fish	fresh-roe-on-toast	a fresh roe toast	Small glistening eggs form a generous layer across a crisp square of fine toasted bread.	Sharp brine and creamy roe contrast with warm, brittle wheat.	bread	Rich	Cooked	VeryGood	180	25	MaritimeTrade
preindustrial_food_fish_belly_roast	Shared	Prepared	Fish	fish-belly-roast	a roasted fish belly portion	A fatty belly strip has crisped at its edges while remaining translucent and succulent between the flakes.	Intense buttery sea flavour lingers with smoke and rendered richness.	fish	Rich	Cooked	Good	260	20	MaritimeTrade
preindustrial_food_crisp_fish_skin	Shared	Prepared	Fish	crisp-fish-skin	a plate of crisp fish skin	Fish skin has been scraped clean and fried into curled, glassy bronze shards.	Each piece crackles with salt, concentrated ocean savour, and rich oil.	fish	Light	Dry	Standard	100	7	Universal
preindustrial_food_fish_skin_rolls	Shared	Prepared	Fish	fish-skin-rolls	a pair of herb-filled fish-skin rolls	Crisped fish skin wraps chopped herbs and crumbs in two neat, tightly coiled morsels.	Brittle saltiness yields to fragrant, moist savoury filling.	fish	Rich	Cooked	Good	180	14	Universal
preindustrial_food_boiled_eel_coils	Shared	Prepared	Fish	boiled-eel-coils	a bowl of boiled eel coils	Thick eel sections curl in a clear broth, their smooth skin intact around pale rich flesh.	Soft oily meat tastes sweet and earthy beneath light salt.	fish	Hearty	Cooked	Standard	450	15	Universal
preindustrial_food_grilled_eel_length	Shared	Prepared	Fish	grilled-eel-length	a glazed grilled eel length	A long split eel has been grilled until its skin lacquered dark and its flesh softened beneath.	Smoke, sweetness, and deep oiliness create a luxurious lingering taste.	fish	Rich	Cooked	Good	400	22	Universal
preindustrial_food_eel_and_onion_pie	Shared	Prepared	Fish	eel-and-onion-pie	an eel-and-onion pie	Glossy eel pieces and soft onion fill a deep pastry case beneath a patterned brown lid.	Rich oily fish and sweet allium saturate the peppered crust.	fish	Feast	Cooked	VeryGood	650	32	European
preindustrial_food_eel_in_herb_sauce	Shared	Prepared	Fish	eel-in-herb-sauce	an eel in green herb sauce	Short eel pieces lie in a vivid green sauce that clings thickly to their dark skin.	Fresh sharp herbs cut through the meat's powerful, buttery richness.	fish	Rich	Cooked	Good	420	22	European
preindustrial_food_roasted_small_fish_bundle	Shared	Prepared	Fish	roasted-small-fish-bundle	a roasted bundle of small fish	Several small fish are tied together and browned over coals, their skins crisping into one fragrant bundle.	Robust salt and smoke surround rich little mouthfuls of flesh.	fish	Standard	Cooked	Standard	300	9	Universal
preindustrial_food_leaf_steamed_small_fish	Shared	Prepared	Fish	leaf-steamed-small-fish	a leaf-steamed small-fish packet	Aromatic leaves contain a heap of tiny fish softened together with onion and garden herbs.	The moist morsels taste intensely marine, green, and lightly bitter.	fish	Hearty	Cooked	Standard	320	10	Universal
preindustrial_food_small_fish_grain_cake	Shared	Prepared	Fish	small-fish-grain-cake	a small-fish grain cake	Whole tiny fish show through a browned cake of coarse grain and seasoned batter.	Crunchy bones, toasted meal, and concentrated savour make rustic fare.	fish	Hearty	Cooked	Standard	300	9	Universal
preindustrial_food_bitter_fisher_gruel	Shared	Prepared	Soup	bitter-fisher-gruel	a bitter fisher's gruel	Scant barley gruel contains only a few fish scraps and dark fragments scraped from a cooking pot.	Watery grain carries bitter skin, smoke, and a weak saline trace.	barley	BleakThin	Cooked	Poor	450	2	Universal
preindustrial_food_fish_scrap_pottage	Shared	Prepared	Stew	fish-scrap-pottage	a fish-scrap pottage	Bony trimmings and coarse vegetables thicken a dull grey pottage intended to waste nothing edible.	The stew tastes muddy, salty, and faintly sour around sparse flesh.	fish	BleakSolid	Cooked	Substandard	500	3	Universal
preindustrial_food_thin_fish_broth_bowl	Shared	Prepared	Soup	thin-fish-broth-bowl	a thin fish broth bowl	Cloudy water holds a few flakes of fish, wilted herbs, and glistening spots of fat.	A slight ocean savour struggles through bland liquid and overcooked greens.	fish	BleakThin	Cooked	Standard	450	3	Universal
preindustrial_food_charred_fish_scraps	Shared	Prepared	Fish	charred-fish-scraps	a heap of charred fish scraps	Blackened fins, belly ends, and broken flakes have been scraped together into a meagre serving.	Burnt bitterness dominates hard skin, old salt, and scant oily flesh.	fish	BleakSolid	Cooked	Poor	220	2	Universal
preindustrial_food_stale_fish_crumb_cake	Shared	Prepared	Fish	stale-fish-crumb-cake	a stale fish crumb cake	Old fish and coarse crumbs form a grey, cracked patty browned to disguise its age.	Sour marine notes persist beneath charred bread and heavy pepper.	fish	BleakSolid	Cooked	Substandard	250	3	Universal
preindustrial_food_fish_bone_sucking_plate	Shared	Prepared	Fish	fish-bone-sucking-plate	a plate of simmered fish bones	A pile of softened fish bones retains small pockets of meat and sticky skin after long simmering.	Sparse sweet flesh tastes strongly of broth, cartilage, and salt.	fish	BleakSolid	Cooked	Standard	300	3	Universal
preindustrial_food_fishermans_fish_stew	Shared	Prepared	Stew	fishermans-fish-stew	a fisherman's fish stew	Several kinds of fish simmer in a rustic pot with onions, herbs, and a deeply flavoured broth.	Firm and flaky pieces share peppery stock, sweetness, and sea richness.	fish	Hearty	Cooked	Standard	600	15	Universal
preindustrial_food_white_fish_herb_stew	Shared	Prepared	Stew	white-fish-herb-stew	a white-fish herb stew	Large pale flakes float among fresh herbs and tender vegetables in a green-flecked cooking liquor.	Delicate fish takes on garden fragrance and a rounded savoury broth.	fish	Hearty	Cooked	Good	550	17	Universal
