StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_religious_institutional_0011_reinforced_waste	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	waste	a reinforced cotton waste for domestic observance	This reinforced waste is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2780	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: reinforced/waste/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0012_reinforced_lectern	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	lectern	a reinforced ceramic lectern for domestic observance	This reinforced lectern is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2817	500	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: reinforced/lectern/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0013_reinforced_kneeler	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	kneeler	a reinforced oak kneeler for domestic observance	This reinforced kneeler is formed chiefly from oak and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2854	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: reinforced/kneeler/domestic/oak; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0014_reinforced_vessel	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	vessel	a reinforced mild steel vessel for domestic observance	This reinforced vessel is formed chiefly from mild steel and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2891	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: reinforced/vessel/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0015_reinforced_screen	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	screen	a reinforced cotton screen for domestic observance	This reinforced screen is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2928	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_religious_institutional_0001_plain_waste	industrial_household	Authored Religious and institutional matrix: reinforced/screen/domestic/cotton; priced by industrial_household analogue.	true	salvage
industrialised_religious_institutional_0016_reinforced_candlestick	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	candlestick	a reinforced ceramic candlestick for domestic observance	This reinforced candlestick is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2965	10	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: reinforced/candlestick/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0017_reinforced_plaque	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	plaque	a reinforced oak plaque for domestic observance	This reinforced plaque is formed chiefly from oak and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3002	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: reinforced/plaque/domestic/oak; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0018_reinforced_box	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	box	a reinforced mild steel box for domestic observance	This reinforced box is formed chiefly from mild steel and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3039	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: reinforced/box/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0019_reinforced_bell	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	bell	a reinforced cotton bell for domestic observance	This reinforced bell is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3076	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: reinforced/bell/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0020_reinforced_stand	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	stand	a reinforced ceramic stand for domestic observance	This reinforced stand is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3113	200	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_religious_institutional_0001_plain_waste	industrial_household	Authored Religious and institutional matrix: reinforced/stand/domestic/ceramic; priced by industrial_household analogue.	true	salvage
industrialised_religious_institutional_0021_compact_waste	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	waste	a compact oak waste for domestic observance	This compact waste is formed chiefly from oak and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3150	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: compact/waste/domestic/oak; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0022_compact_lectern	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	lectern	a compact mild steel lectern for domestic observance	This compact lectern is formed chiefly from mild steel and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3187	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: compact/lectern/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0023_compact_kneeler	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	kneeler	a compact cotton kneeler for domestic observance	This compact kneeler is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3224	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: compact/kneeler/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0024_compact_vessel	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	vessel	a compact ceramic vessel for domestic observance	This compact vessel is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3261	5	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: compact/vessel/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0025_compact_screen	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	screen	a compact oak screen for domestic observance	This compact screen is formed chiefly from oak and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3298	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_religious_institutional_0001_plain_waste	industrial_household	Authored Religious and institutional matrix: compact/screen/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_religious_institutional_0026_compact_candlestick	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	candlestick	a compact mild steel candlestick for domestic observance	This compact candlestick is formed chiefly from mild steel and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3335	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: compact/candlestick/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0027_compact_plaque	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	plaque	a compact cotton plaque for domestic observance	This compact plaque is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3372	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: compact/plaque/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0028_compact_box	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	box	a compact ceramic box for domestic observance	This compact box is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3409	100	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: compact/box/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0029_compact_bell	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	bell	a compact oak bell for domestic observance	This compact bell is formed chiefly from oak and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3446	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: compact/bell/domestic/oak; priced by industrial_household analogue.	true	
industrialised_religious_institutional_0030_compact_stand	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	stand	a compact mild steel stand for domestic observance	This compact stand is formed chiefly from mild steel and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3483	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_religious_institutional_0001_plain_waste	industrial_household	Authored Religious and institutional matrix: compact/stand/domestic/mild steel; priced by industrial_household analogue.	false	salvage
industrialised_religious_institutional_0031_heavy_duty_waste	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	waste	a heavy-duty cotton waste for domestic observance	This heavy-duty waste is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3520	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: heavy-duty/waste/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0032_heavy_duty_lectern	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	lectern	a heavy-duty ceramic lectern for domestic observance	This heavy-duty lectern is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3557	2	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: heavy-duty/lectern/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0033_heavy_duty_kneeler	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	kneeler	a heavy-duty oak kneeler for domestic observance	This heavy-duty kneeler is formed chiefly from oak and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3594	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: heavy-duty/kneeler/domestic/oak; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0034_heavy_duty_vessel	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	vessel	a heavy-duty mild steel vessel for domestic observance	This heavy-duty vessel is formed chiefly from mild steel and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3631	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: heavy-duty/vessel/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0035_heavy_duty_screen	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	screen	a heavy-duty cotton screen for domestic observance	This heavy-duty screen is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3668	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_religious_institutional_0001_plain_waste	industrial_household	Authored Religious and institutional matrix: heavy-duty/screen/domestic/cotton; priced by industrial_household analogue.	false	salvage
industrialised_religious_institutional_0036_heavy_duty_candlestick	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	candlestick	a heavy-duty ceramic candlestick for domestic observance	This heavy-duty candlestick is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3705	50	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: heavy-duty/candlestick/domestic/ceramic; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0037_heavy_duty_plaque	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	plaque	a heavy-duty oak plaque for domestic observance	This heavy-duty plaque is formed chiefly from oak and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3742	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: heavy-duty/plaque/domestic/oak; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0038_heavy_duty_box	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	box	a heavy-duty mild steel box for domestic observance	This heavy-duty box is formed chiefly from mild steel and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3779	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: heavy-duty/box/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0039_heavy_duty_bell	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	bell	a heavy-duty cotton bell for domestic observance	This heavy-duty bell is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3816	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: heavy-duty/bell/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0040_heavy_duty_stand	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	stand	a heavy-duty ceramic stand for domestic observance	This heavy-duty stand is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3853	1	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_religious_institutional_0001_plain_waste	industrial_household	Authored Religious and institutional matrix: heavy-duty/stand/domestic/ceramic; priced by industrial_household analogue.	false	salvage
industrialised_religious_institutional_0041_folding_waste	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	waste	a folding oak waste for domestic observance	This folding waste is formed chiefly from oak and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3890	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: folding/waste/domestic/oak; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0042_folding_lectern	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	lectern	a folding mild steel lectern for domestic observance	This folding lectern is formed chiefly from mild steel and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3927	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: folding/lectern/domestic/mild steel; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0043_folding_kneeler	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	kneeler	a folding cotton kneeler for domestic observance	This folding kneeler is formed chiefly from cotton and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3964	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: folding/kneeler/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_religious_institutional_0044_folding_vessel	shared-industrialised	Religious and institutional	industrial;modern;nuclear;information	vessel	a folding ceramic vessel for domestic observance	This folding vessel is formed chiefly from ceramic and proportioned for domestic observance. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4001	20	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Religious and institutional matrix: folding/vessel/domestic/ceramic; priced by industrial_household analogue.	false	
