StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_electrical_power_lighting_0011_reinforced_scrap	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	scrap	a reinforced mild steel scrap for domestic power service	This reinforced scrap is formed chiefly from mild steel and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1467	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: reinforced/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0012_reinforced_lamp	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lamp	a reinforced glass lamp for domestic power service	This reinforced lamp is formed chiefly from glass and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1504	20	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: reinforced/lamp/domestic/glass; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0013_reinforced_socket	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	socket	a reinforced ceramic socket for domestic power service	This reinforced socket is formed chiefly from ceramic and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1541	50	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: reinforced/socket/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0014_reinforced_switch	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	switch	a reinforced natural rubber switch for domestic power service	This reinforced switch is formed chiefly from natural rubber and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1578	100	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: reinforced/switch/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0015_reinforced_fuse	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	fuse	a reinforced copper fuse for domestic power service	This reinforced fuse is formed chiefly from copper and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1615	200	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_electrical_power_lighting_0001_plain_scrap	industrial_household	Authored Electrical power and lighting matrix: reinforced/fuse/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_electrical_power_lighting_0016_reinforced_lantern	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lantern	a reinforced mild steel lantern for domestic power service	This reinforced lantern is formed chiefly from mild steel and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1652	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: reinforced/lantern/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0017_reinforced_lead	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lead	a reinforced glass lead for domestic power service	This reinforced lead is formed chiefly from glass and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1689	1	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: reinforced/lead/domestic/glass; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0018_reinforced_junction	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	junction	a reinforced ceramic junction for domestic power service	This reinforced junction is formed chiefly from ceramic and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1726	2	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: reinforced/junction/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0019_reinforced_meter	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	meter	a reinforced natural rubber meter for domestic power service	This reinforced meter is formed chiefly from natural rubber and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1763	5	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: reinforced/meter/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0020_reinforced_transformer	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	transformer	a reinforced copper transformer for domestic power service	This reinforced transformer is formed chiefly from copper and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1800	10	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	power:mains	portable		0		industrialised_electrical_power_lighting_0001_plain_scrap	industrial_household	Authored Electrical power and lighting matrix: reinforced/transformer/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_electrical_power_lighting_0021_compact_scrap	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	scrap	a compact mild steel scrap for domestic power service	This compact scrap is formed chiefly from mild steel and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1837	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: compact/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0022_compact_lamp	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lamp	a compact glass lamp for domestic power service	This compact lamp is formed chiefly from glass and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1874	50	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: compact/lamp/domestic/glass; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0023_compact_socket	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	socket	a compact ceramic socket for domestic power service	This compact socket is formed chiefly from ceramic and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1911	100	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: compact/socket/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0024_compact_switch	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	switch	a compact natural rubber switch for domestic power service	This compact switch is formed chiefly from natural rubber and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1948	200	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: compact/switch/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0025_compact_fuse	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	fuse	a compact copper fuse for domestic power service	This compact fuse is formed chiefly from copper and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1985	500	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_electrical_power_lighting_0001_plain_scrap	industrial_household	Authored Electrical power and lighting matrix: compact/fuse/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_electrical_power_lighting_0026_compact_lantern	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lantern	a compact mild steel lantern for domestic power service	This compact lantern is formed chiefly from mild steel and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2022	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: compact/lantern/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0027_compact_lead	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lead	a compact glass lead for domestic power service	This compact lead is formed chiefly from glass and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2059	2	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: compact/lead/domestic/glass; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0028_compact_junction	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	junction	a compact ceramic junction for domestic power service	This compact junction is formed chiefly from ceramic and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2096	5	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: compact/junction/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0029_compact_meter	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	meter	a compact natural rubber meter for domestic power service	This compact meter is formed chiefly from natural rubber and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2133	10	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: compact/meter/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0030_compact_transformer	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	transformer	a compact copper transformer for domestic power service	This compact transformer is formed chiefly from copper and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2170	20	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	power:mains	portable		0		industrialised_electrical_power_lighting_0001_plain_scrap	industrial_household	Authored Electrical power and lighting matrix: compact/transformer/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_electrical_power_lighting_0031_heavy_duty_scrap	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	scrap	a heavy-duty mild steel scrap for domestic power service	This heavy-duty scrap is formed chiefly from mild steel and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2207	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: heavy-duty/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0032_heavy_duty_lamp	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lamp	a heavy-duty glass lamp for domestic power service	This heavy-duty lamp is formed chiefly from glass and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2244	100	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: heavy-duty/lamp/domestic/glass; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0033_heavy_duty_socket	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	socket	a heavy-duty ceramic socket for domestic power service	This heavy-duty socket is formed chiefly from ceramic and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2281	200	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: heavy-duty/socket/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0034_heavy_duty_switch	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	switch	a heavy-duty natural rubber switch for domestic power service	This heavy-duty switch is formed chiefly from natural rubber and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2318	500	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: heavy-duty/switch/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0035_heavy_duty_fuse	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	fuse	a heavy-duty copper fuse for domestic power service	This heavy-duty fuse is formed chiefly from copper and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2355	1	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_electrical_power_lighting_0001_plain_scrap	industrial_household	Authored Electrical power and lighting matrix: heavy-duty/fuse/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_electrical_power_lighting_0036_heavy_duty_lantern	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lantern	a heavy-duty mild steel lantern for domestic power service	This heavy-duty lantern is formed chiefly from mild steel and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2392	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: heavy-duty/lantern/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0037_heavy_duty_lead	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lead	a heavy-duty glass lead for domestic power service	This heavy-duty lead is formed chiefly from glass and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2429	5	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: heavy-duty/lead/domestic/glass; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0038_heavy_duty_junction	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	junction	a heavy-duty ceramic junction for domestic power service	This heavy-duty junction is formed chiefly from ceramic and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2466	10	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: heavy-duty/junction/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0039_heavy_duty_meter	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	meter	a heavy-duty natural rubber meter for domestic power service	This heavy-duty meter is formed chiefly from natural rubber and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2503	20	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: heavy-duty/meter/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0040_heavy_duty_transformer	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	transformer	a heavy-duty copper transformer for domestic power service	This heavy-duty transformer is formed chiefly from copper and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2540	50	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	power:mains	portable		0		industrialised_electrical_power_lighting_0001_plain_scrap	industrial_household	Authored Electrical power and lighting matrix: heavy-duty/transformer/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_electrical_power_lighting_0041_folding_scrap	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	scrap	a folding mild steel scrap for domestic power service	This folding scrap is formed chiefly from mild steel and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2577	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: folding/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0042_folding_lamp	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	lamp	a folding glass lamp for domestic power service	This folding lamp is formed chiefly from glass and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2614	200	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: folding/lamp/domestic/glass; priced by industrial_household analogue.	true	
industrialised_electrical_power_lighting_0043_folding_socket	shared-industrialised	Electrical power and lighting	industrial;modern;nuclear;information	socket	a folding ceramic socket for domestic power service	This folding socket is formed chiefly from ceramic and proportioned for domestic power service. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2651	500	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Electrical power and lighting matrix: folding/socket/domestic/ceramic; priced by industrial_household analogue.	true	
