StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_raw_materials_chemicals_waste_0011_reinforced_scrap	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	scrap	a reinforced paper scrap for domestic materials processing	This reinforced scrap is formed chiefly from paper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2679	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/scrap/domestic/paper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0012_reinforced_ingot	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	ingot	a reinforced cotton ingot for domestic materials processing	This reinforced ingot is formed chiefly from cotton and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2716	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/ingot/domestic/cotton; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0013_reinforced_sheet	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	sheet	a reinforced mild steel sheet for domestic materials processing	This reinforced sheet is formed chiefly from mild steel and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2753	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/sheet/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0014_reinforced_wire	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	wire	a reinforced copper wire for domestic materials processing	This reinforced wire is formed chiefly from copper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2790	1	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/wire/domestic/copper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0015_reinforced_rod	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	rod	a reinforced aluminium rod for domestic materials processing	This reinforced rod is formed chiefly from aluminium and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2827	2	aluminium	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_raw_materials_chemicals_waste_0001_plain_scrap	industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/rod/domestic/aluminium; priced by industrial_tools analogue.	true	salvage
industrialised_raw_materials_chemicals_waste_0016_reinforced_powder	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	powder	a reinforced paper powder for domestic materials processing	This reinforced powder is formed chiefly from paper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2864	5	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/powder/domestic/paper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0017_reinforced_pellet	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	pellet	a reinforced cotton pellet for domestic materials processing	This reinforced pellet is formed chiefly from cotton and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2901	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/pellet/domestic/cotton; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0018_reinforced_offcut	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	offcut	a reinforced mild steel offcut for domestic materials processing	This reinforced offcut is formed chiefly from mild steel and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2938	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/offcut/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0019_reinforced_shavings	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	shavings	some reinforced copper shavings for domestic materials processing	These reinforced shavings are formed chiefly from copper and proportioned for domestic materials processing. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	2975	50	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/shavings/domestic/copper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0020_reinforced_slag	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	slag	a reinforced aluminium slag for domestic materials processing	This reinforced slag is formed chiefly from aluminium and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3012	100	aluminium	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_raw_materials_chemicals_waste_0001_plain_scrap	industrial_tools	Authored Raw materials, chemicals and waste matrix: reinforced/slag/domestic/aluminium; priced by industrial_tools analogue.	true	salvage
industrialised_raw_materials_chemicals_waste_0021_compact_scrap	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	scrap	a compact paper scrap for domestic materials processing	This compact scrap is formed chiefly from paper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3049	200	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/scrap/domestic/paper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0022_compact_ingot	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	ingot	a compact cotton ingot for domestic materials processing	This compact ingot is formed chiefly from cotton and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3086	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/ingot/domestic/cotton; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0023_compact_sheet	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	sheet	a compact mild steel sheet for domestic materials processing	This compact sheet is formed chiefly from mild steel and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3123	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/sheet/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0024_compact_wire	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	wire	a compact copper wire for domestic materials processing	This compact wire is formed chiefly from copper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3160	2	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/wire/domestic/copper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0025_compact_rod	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	rod	a compact aluminium rod for domestic materials processing	This compact rod is formed chiefly from aluminium and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3197	5	aluminium	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_raw_materials_chemicals_waste_0001_plain_scrap	industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/rod/domestic/aluminium; priced by industrial_tools analogue.	true	salvage
industrialised_raw_materials_chemicals_waste_0026_compact_powder	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	powder	a compact paper powder for domestic materials processing	This compact powder is formed chiefly from paper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3234	10	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/powder/domestic/paper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0027_compact_pellet	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	pellet	a compact cotton pellet for domestic materials processing	This compact pellet is formed chiefly from cotton and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3271	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/pellet/domestic/cotton; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0028_compact_offcut	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	offcut	a compact mild steel offcut for domestic materials processing	This compact offcut is formed chiefly from mild steel and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3308	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/offcut/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0029_compact_shavings	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	shavings	some compact copper shavings for domestic materials processing	These compact shavings are formed chiefly from copper and proportioned for domestic materials processing. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	3345	100	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/shavings/domestic/copper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0030_compact_slag	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	slag	a compact aluminium slag for domestic materials processing	This compact slag is formed chiefly from aluminium and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3382	200	aluminium	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_raw_materials_chemicals_waste_0001_plain_scrap	industrial_tools	Authored Raw materials, chemicals and waste matrix: compact/slag/domestic/aluminium; priced by industrial_tools analogue.	true	salvage
industrialised_raw_materials_chemicals_waste_0031_heavy_duty_scrap	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	scrap	a heavy-duty paper scrap for domestic materials processing	This heavy-duty scrap is formed chiefly from paper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3419	500	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/scrap/domestic/paper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0032_heavy_duty_ingot	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	ingot	a heavy-duty cotton ingot for domestic materials processing	This heavy-duty ingot is formed chiefly from cotton and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3456	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/ingot/domestic/cotton; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0033_heavy_duty_sheet	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	sheet	a heavy-duty mild steel sheet for domestic materials processing	This heavy-duty sheet is formed chiefly from mild steel and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3493	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/sheet/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0034_heavy_duty_wire	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	wire	a heavy-duty copper wire for domestic materials processing	This heavy-duty wire is formed chiefly from copper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3530	5	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/wire/domestic/copper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0035_heavy_duty_rod	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	rod	a heavy-duty aluminium rod for domestic materials processing	This heavy-duty rod is formed chiefly from aluminium and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3567	10	aluminium	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_raw_materials_chemicals_waste_0001_plain_scrap	industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/rod/domestic/aluminium; priced by industrial_tools analogue.	true	salvage
industrialised_raw_materials_chemicals_waste_0036_heavy_duty_powder	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	powder	a heavy-duty paper powder for domestic materials processing	This heavy-duty powder is formed chiefly from paper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3604	20	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/powder/domestic/paper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0037_heavy_duty_pellet	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	pellet	a heavy-duty cotton pellet for domestic materials processing	This heavy-duty pellet is formed chiefly from cotton and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3641	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/pellet/domestic/cotton; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0038_heavy_duty_offcut	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	offcut	a heavy-duty mild steel offcut for domestic materials processing	This heavy-duty offcut is formed chiefly from mild steel and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3678	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/offcut/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0039_heavy_duty_shavings	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	shavings	some heavy-duty copper shavings for domestic materials processing	These heavy-duty shavings are formed chiefly from copper and proportioned for domestic materials processing. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	3715	200	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/shavings/domestic/copper; priced by industrial_tools analogue.	true	
industrialised_raw_materials_chemicals_waste_0040_heavy_duty_slag	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	slag	a heavy-duty aluminium slag for domestic materials processing	This heavy-duty slag is formed chiefly from aluminium and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3752	500	aluminium	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_raw_materials_chemicals_waste_0001_plain_scrap	industrial_tools	Authored Raw materials, chemicals and waste matrix: heavy-duty/slag/domestic/aluminium; priced by industrial_tools analogue.	true	salvage
industrialised_raw_materials_chemicals_waste_0041_folding_scrap	shared-industrialised	Raw materials, chemicals and waste	industrial;modern;nuclear;information	scrap	a folding paper scrap for domestic materials processing	This folding scrap is formed chiefly from paper and proportioned for domestic materials processing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3789	1	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Raw materials, chemicals and waste matrix: folding/scrap/domestic/paper; priced by industrial_tools analogue.	true	
