StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_clothing_footwear_uniforms_0015_plain_smock	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	smock	a plain cotton smock for domestic wear	This plain smock is formed chiefly from cotton and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	706	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Shirt		portable		0		industrialised_clothing_footwear_uniforms_0001_plain_rag	industrial_clothing	Authored Clothing, footwear and uniforms matrix: plain/smock/domestic/cotton; priced by industrial_clothing analogue.	true	salvage
industrialised_clothing_footwear_uniforms_0016_reinforced_rag	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	rag	a reinforced linen rag for domestic wear	This reinforced rag is formed chiefly from linen and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	743	500	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Apron		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/rag/domestic/linen; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0017_reinforced_apron	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	apron	a reinforced wool apron for domestic wear	This reinforced apron is formed chiefly from wool and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	780	1	wool	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Apron		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/apron/domestic/wool; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0018_reinforced_shirt	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	shirt	a reinforced leather shirt for domestic wear	This reinforced shirt is formed chiefly from leather and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	817	2	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Shirt		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/shirt/domestic/leather; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0019_reinforced_trousers	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	trousers	some reinforced cotton trousers for domestic wear	These reinforced trousers are formed chiefly from cotton and proportioned for domestic wear. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	854	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Trousers		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/trousers/domestic/cotton; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0020_reinforced_boots	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	boots	some reinforced linen boots for domestic wear	These reinforced boots are formed chiefly from linen and proportioned for domestic wear. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	891	10	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Boots		portable		0		industrialised_clothing_footwear_uniforms_0001_plain_rag	industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/boots/domestic/linen; priced by industrial_clothing analogue.	true	salvage
industrialised_clothing_footwear_uniforms_0021_reinforced_dress	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	dress	a reinforced wool dress for domestic wear	This reinforced dress is formed chiefly from wool and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	928	20	wool	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Dress		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/dress/domestic/wool; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0022_reinforced_jacket	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	jacket	a reinforced leather jacket for domestic wear	This reinforced jacket is formed chiefly from leather and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	965	50	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Jacket		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/jacket/domestic/leather; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0023_reinforced_hat	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	hat	a reinforced cotton hat for domestic wear	This reinforced hat is formed chiefly from cotton and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1002	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Hat		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/hat/domestic/cotton; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0024_reinforced_gloves	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	gloves	some reinforced linen gloves for domestic wear	These reinforced gloves are formed chiefly from linen and proportioned for domestic wear. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	1039	200	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Gloves		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/gloves/domestic/linen; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0025_reinforced_scarf	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	scarf	a reinforced wool scarf for domestic wear	This reinforced scarf is formed chiefly from wool and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1076	500	wool	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Scarf		portable		0		industrialised_clothing_footwear_uniforms_0001_plain_rag	industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/scarf/domestic/wool; priced by industrial_clothing analogue.	true	salvage
industrialised_clothing_footwear_uniforms_0026_reinforced_skirt	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	skirt	a reinforced leather skirt for domestic wear	This reinforced skirt is formed chiefly from leather and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1113	1	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Skirt		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/skirt/domestic/leather; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0027_reinforced_socks	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	socks	some reinforced cotton socks for domestic wear	These reinforced socks are formed chiefly from cotton and proportioned for domestic wear. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	1150	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Socks		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/socks/domestic/cotton; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0028_reinforced_vest	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	vest	a reinforced linen vest for domestic wear	This reinforced vest is formed chiefly from linen and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1187	5	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Vest		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/vest/domestic/linen; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0029_reinforced_coat	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	coat	a reinforced wool coat for domestic wear	This reinforced coat is formed chiefly from wool and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1224	10	wool	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Jacket		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/coat/domestic/wool; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0030_reinforced_smock	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	smock	a reinforced leather smock for domestic wear	This reinforced smock is formed chiefly from leather and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1261	20	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Shirt		portable		0		industrialised_clothing_footwear_uniforms_0001_plain_rag	industrial_clothing	Authored Clothing, footwear and uniforms matrix: reinforced/smock/domestic/leather; priced by industrial_clothing analogue.	true	salvage
industrialised_clothing_footwear_uniforms_0031_compact_rag	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	rag	a compact cotton rag for domestic wear	This compact rag is formed chiefly from cotton and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1298	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Apron		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/rag/domestic/cotton; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0032_compact_apron	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	apron	a compact linen apron for domestic wear	This compact apron is formed chiefly from linen and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1335	100	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Apron		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/apron/domestic/linen; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0033_compact_shirt	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	shirt	a compact wool shirt for domestic wear	This compact shirt is formed chiefly from wool and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1372	200	wool	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Shirt		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/shirt/domestic/wool; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0034_compact_trousers	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	trousers	some compact leather trousers for domestic wear	These compact trousers are formed chiefly from leather and proportioned for domestic wear. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	1409	500	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Trousers		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/trousers/domestic/leather; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0035_compact_boots	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	boots	some compact cotton boots for domestic wear	These compact boots are formed chiefly from cotton and proportioned for domestic wear. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	1446	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Boots		portable		0		industrialised_clothing_footwear_uniforms_0001_plain_rag	industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/boots/domestic/cotton; priced by industrial_clothing analogue.	true	salvage
industrialised_clothing_footwear_uniforms_0036_compact_dress	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	dress	a compact linen dress for domestic wear	This compact dress is formed chiefly from linen and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1483	2	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Dress		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/dress/domestic/linen; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0037_compact_jacket	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	jacket	a compact wool jacket for domestic wear	This compact jacket is formed chiefly from wool and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1520	5	wool	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Jacket		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/jacket/domestic/wool; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0038_compact_hat	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	hat	a compact leather hat for domestic wear	This compact hat is formed chiefly from leather and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1557	10	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Hat		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/hat/domestic/leather; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0039_compact_gloves	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	gloves	some compact cotton gloves for domestic wear	These compact gloves are formed chiefly from cotton and proportioned for domestic wear. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	1594	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Gloves		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/gloves/domestic/cotton; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0040_compact_scarf	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	scarf	a compact linen scarf for domestic wear	This compact scarf is formed chiefly from linen and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1631	50	linen	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Scarf		portable		0		industrialised_clothing_footwear_uniforms_0001_plain_rag	industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/scarf/domestic/linen; priced by industrial_clothing analogue.	true	salvage
industrialised_clothing_footwear_uniforms_0041_compact_skirt	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	skirt	a compact wool skirt for domestic wear	This compact skirt is formed chiefly from wool and proportioned for domestic wear. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1668	100	wool	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Skirt		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/skirt/domestic/wool; priced by industrial_clothing analogue.	true	
industrialised_clothing_footwear_uniforms_0042_compact_socks	shared-industrialised	Clothing, footwear and uniforms	industrial;modern;nuclear;information	socks	some compact leather socks for domestic wear	These compact socks are formed chiefly from leather and proportioned for domestic wear. Their working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes them from neighbouring catalogue entries.	Small	Standard	1705	200	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Wear_Socks		portable		0			industrial_clothing	Authored Clothing, footwear and uniforms matrix: compact/socks/domestic/leather; priced by industrial_clothing analogue.	true	
