StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_household_furniture_storage_0011_plain_chest	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	chest	a plain cast iron chest for domestic furnishing	This plain chest is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	760	50	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: plain/chest/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0012_plain_bench	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	bench	a plain oak bench for domestic furnishing	This plain bench is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	797	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: plain/bench/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0013_reinforced_scrap	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	scrap	a reinforced mild steel scrap for domestic furnishing	This reinforced scrap is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	834	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0014_reinforced_chair	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	chair	a reinforced cast iron chair for domestic furnishing	This reinforced chair is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	871	500	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/chair/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0015_reinforced_stool	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	stool	a reinforced oak stool for domestic furnishing	This reinforced stool is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	908	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_household_furniture_storage_0001_plain_scrap	industrial_household	Authored Household furniture and storage matrix: reinforced/stool/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_household_furniture_storage_0016_reinforced_table	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	table	a reinforced mild steel table for domestic furnishing	This reinforced table is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	945	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/table/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0017_reinforced_cabinet	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	cabinet	a reinforced cast iron cabinet for domestic furnishing	This reinforced cabinet is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	982	5	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/cabinet/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0018_reinforced_shelf	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	shelf	a reinforced oak shelf for domestic furnishing	This reinforced shelf is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1019	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/shelf/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0019_reinforced_bedstead	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	bedstead	a reinforced mild steel bedstead for domestic furnishing	This reinforced bedstead is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1056	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/bedstead/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0020_reinforced_washstand	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	washstand	a reinforced cast iron washstand for domestic furnishing	This reinforced washstand is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1093	50	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_household_furniture_storage_0001_plain_scrap	industrial_household	Authored Household furniture and storage matrix: reinforced/washstand/domestic/cast iron; priced by industrial_household analogue.	true	salvage
industrialised_household_furniture_storage_0021_reinforced_screen	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	screen	a reinforced oak screen for domestic furnishing	This reinforced screen is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1130	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/screen/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0022_reinforced_rack	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	rack	a reinforced mild steel rack for domestic furnishing	This reinforced rack is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1167	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/rack/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0023_reinforced_chest	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	chest	a reinforced cast iron chest for domestic furnishing	This reinforced chest is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1204	500	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/chest/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0024_reinforced_bench	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	bench	a reinforced oak bench for domestic furnishing	This reinforced bench is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1241	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: reinforced/bench/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0025_compact_scrap	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	scrap	a compact mild steel scrap for domestic furnishing	This compact scrap is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1278	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_household_furniture_storage_0001_plain_scrap	industrial_household	Authored Household furniture and storage matrix: compact/scrap/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_household_furniture_storage_0026_compact_chair	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	chair	a compact cast iron chair for domestic furnishing	This compact chair is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1315	5	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/chair/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0027_compact_stool	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	stool	a compact oak stool for domestic furnishing	This compact stool is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1352	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/stool/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0028_compact_table	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	table	a compact mild steel table for domestic furnishing	This compact table is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1389	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/table/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0029_compact_cabinet	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	cabinet	a compact cast iron cabinet for domestic furnishing	This compact cabinet is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1426	50	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/cabinet/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0030_compact_shelf	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	shelf	a compact oak shelf for domestic furnishing	This compact shelf is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1463	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_household_furniture_storage_0001_plain_scrap	industrial_household	Authored Household furniture and storage matrix: compact/shelf/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_household_furniture_storage_0031_compact_bedstead	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	bedstead	a compact mild steel bedstead for domestic furnishing	This compact bedstead is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1500	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/bedstead/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0032_compact_washstand	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	washstand	a compact cast iron washstand for domestic furnishing	This compact washstand is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1537	500	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/washstand/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0033_compact_screen	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	screen	a compact oak screen for domestic furnishing	This compact screen is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1574	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/screen/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0034_compact_rack	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	rack	a compact mild steel rack for domestic furnishing	This compact rack is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1611	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/rack/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0035_compact_chest	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	chest	a compact cast iron chest for domestic furnishing	This compact chest is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1648	5	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_household_furniture_storage_0001_plain_scrap	industrial_household	Authored Household furniture and storage matrix: compact/chest/domestic/cast iron; priced by industrial_household analogue.	true	salvage
industrialised_household_furniture_storage_0036_compact_bench	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	bench	a compact oak bench for domestic furnishing	This compact bench is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1685	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: compact/bench/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0037_heavy_duty_scrap	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	scrap	a heavy-duty mild steel scrap for domestic furnishing	This heavy-duty scrap is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1722	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: heavy-duty/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0038_heavy_duty_chair	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	chair	a heavy-duty cast iron chair for domestic furnishing	This heavy-duty chair is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1759	50	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: heavy-duty/chair/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0039_heavy_duty_stool	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	stool	a heavy-duty oak stool for domestic furnishing	This heavy-duty stool is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1796	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: heavy-duty/stool/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0040_heavy_duty_table	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	table	a heavy-duty mild steel table for domestic furnishing	This heavy-duty table is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1833	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_household_furniture_storage_0001_plain_scrap	industrial_household	Authored Household furniture and storage matrix: heavy-duty/table/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_household_furniture_storage_0041_heavy_duty_cabinet	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	cabinet	a heavy-duty cast iron cabinet for domestic furnishing	This heavy-duty cabinet is formed chiefly from cast iron and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1870	500	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: heavy-duty/cabinet/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0042_heavy_duty_shelf	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	shelf	a heavy-duty oak shelf for domestic furnishing	This heavy-duty shelf is formed chiefly from oak and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1907	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: heavy-duty/shelf/domestic/oak; priced by industrial_household analogue.	true	
industrialised_household_furniture_storage_0043_heavy_duty_bedstead	shared-industrialised	Household furniture and storage	industrial;modern;nuclear;information	bedstead	a heavy-duty mild steel bedstead for domestic furnishing	This heavy-duty bedstead is formed chiefly from mild steel and proportioned for domestic furnishing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1944	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Household furniture and storage matrix: heavy-duty/bedstead/domestic/mild steel; priced by industrial_household analogue.	true	
