StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_logistics_retail_hospitality_0011_reinforced_waste	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	waste	a reinforced mild steel waste for domestic goods handling	This reinforced waste is formed chiefly from mild steel and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2275	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/waste/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0012_reinforced_crate	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	crate	a reinforced paper crate for domestic goods handling	This reinforced crate is formed chiefly from paper and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2312	10	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/crate/domestic/paper; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0013_reinforced_trolley	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	trolley	a reinforced cotton trolley for domestic goods handling	This reinforced trolley is formed chiefly from cotton and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2349	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/trolley/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0014_reinforced_tray	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	tray	a reinforced oak tray for domestic goods handling	This reinforced tray is formed chiefly from oak and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2386	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/tray/domestic/oak; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0015_reinforced_counter	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	counter	a reinforced mild steel counter for domestic goods handling	This reinforced counter is formed chiefly from mild steel and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2423	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_logistics_retail_hospitality_0001_plain_waste	industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/counter/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_logistics_retail_hospitality_0016_reinforced_scale	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	scale	a reinforced paper scale for domestic goods handling	This reinforced scale is formed chiefly from paper and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2460	200	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/scale/domestic/paper; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0017_reinforced_ticket	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	ticket	a reinforced cotton ticket for domestic goods handling	This reinforced ticket is formed chiefly from cotton and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2497	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/ticket/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0018_reinforced_basket	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	basket	a reinforced oak basket for domestic goods handling	This reinforced basket is formed chiefly from oak and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2534	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/basket/domestic/oak; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0019_reinforced_case	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	case	a reinforced mild steel case for domestic goods handling	This reinforced case is formed chiefly from mild steel and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2571	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/case/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0020_reinforced_sign	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	sign	a reinforced paper sign for domestic goods handling	This reinforced sign is formed chiefly from paper and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2608	5	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_logistics_retail_hospitality_0001_plain_waste	industrial_household	Authored Logistics, retail and hospitality matrix: reinforced/sign/domestic/paper; priced by industrial_household analogue.	true	salvage
industrialised_logistics_retail_hospitality_0021_compact_waste	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	waste	a compact cotton waste for domestic goods handling	This compact waste is formed chiefly from cotton and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2645	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: compact/waste/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0022_compact_crate	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	crate	a compact oak crate for domestic goods handling	This compact crate is formed chiefly from oak and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2682	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: compact/crate/domestic/oak; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0023_compact_trolley	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	trolley	a compact mild steel trolley for domestic goods handling	This compact trolley is formed chiefly from mild steel and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2719	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: compact/trolley/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0024_compact_tray	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	tray	a compact paper tray for domestic goods handling	This compact tray is formed chiefly from paper and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2756	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: compact/tray/domestic/paper; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0025_compact_counter	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	counter	a compact cotton counter for domestic goods handling	This compact counter is formed chiefly from cotton and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2793	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_logistics_retail_hospitality_0001_plain_waste	industrial_household	Authored Logistics, retail and hospitality matrix: compact/counter/domestic/cotton; priced by industrial_household analogue.	true	salvage
industrialised_logistics_retail_hospitality_0026_compact_scale	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	scale	a compact oak scale for domestic goods handling	This compact scale is formed chiefly from oak and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2830	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: compact/scale/domestic/oak; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0027_compact_ticket	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	ticket	a compact mild steel ticket for domestic goods handling	This compact ticket is formed chiefly from mild steel and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2867	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: compact/ticket/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0028_compact_basket	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	basket	a compact paper basket for domestic goods handling	This compact basket is formed chiefly from paper and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2904	2	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: compact/basket/domestic/paper; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0029_compact_case	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	case	a compact cotton case for domestic goods handling	This compact case is formed chiefly from cotton and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2941	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: compact/case/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0030_compact_sign	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	sign	a compact oak sign for domestic goods handling	This compact sign is formed chiefly from oak and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2978	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_logistics_retail_hospitality_0001_plain_waste	industrial_household	Authored Logistics, retail and hospitality matrix: compact/sign/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_logistics_retail_hospitality_0031_heavy_duty_waste	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	waste	a heavy-duty mild steel waste for domestic goods handling	This heavy-duty waste is formed chiefly from mild steel and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3015	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/waste/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0032_heavy_duty_crate	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	crate	a heavy-duty paper crate for domestic goods handling	This heavy-duty crate is formed chiefly from paper and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3052	50	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/crate/domestic/paper; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0033_heavy_duty_trolley	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	trolley	a heavy-duty cotton trolley for domestic goods handling	This heavy-duty trolley is formed chiefly from cotton and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3089	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/trolley/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0034_heavy_duty_tray	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	tray	a heavy-duty oak tray for domestic goods handling	This heavy-duty tray is formed chiefly from oak and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3126	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/tray/domestic/oak; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0035_heavy_duty_counter	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	counter	a heavy-duty mild steel counter for domestic goods handling	This heavy-duty counter is formed chiefly from mild steel and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3163	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_logistics_retail_hospitality_0001_plain_waste	industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/counter/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_logistics_retail_hospitality_0036_heavy_duty_scale	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	scale	a heavy-duty paper scale for domestic goods handling	This heavy-duty scale is formed chiefly from paper and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3200	1	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/scale/domestic/paper; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0037_heavy_duty_ticket	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	ticket	a heavy-duty cotton ticket for domestic goods handling	This heavy-duty ticket is formed chiefly from cotton and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3237	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/ticket/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0038_heavy_duty_basket	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	basket	a heavy-duty oak basket for domestic goods handling	This heavy-duty basket is formed chiefly from oak and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3274	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/basket/domestic/oak; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0039_heavy_duty_case	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	case	a heavy-duty mild steel case for domestic goods handling	This heavy-duty case is formed chiefly from mild steel and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3311	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/case/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0040_heavy_duty_sign	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	sign	a heavy-duty paper sign for domestic goods handling	This heavy-duty sign is formed chiefly from paper and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3348	20	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_logistics_retail_hospitality_0001_plain_waste	industrial_household	Authored Logistics, retail and hospitality matrix: heavy-duty/sign/domestic/paper; priced by industrial_household analogue.	true	salvage
industrialised_logistics_retail_hospitality_0041_folding_waste	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	waste	a folding cotton waste for domestic goods handling	This folding waste is formed chiefly from cotton and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3385	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: folding/waste/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_logistics_retail_hospitality_0042_folding_crate	shared-industrialised	Logistics, retail and hospitality	industrial;modern;nuclear;information	crate	a folding oak crate for domestic goods handling	This folding crate is formed chiefly from oak and proportioned for domestic goods handling. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3422	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Logistics, retail and hospitality matrix: folding/crate/domestic/oak; priced by industrial_household analogue.	true	
