StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_sports_recreation_music_0017_reinforced_flute	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	flute	a reinforced leather flute for domestic recreation	This reinforced flute is formed chiefly from leather and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2699	2	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: reinforced/flute/domestic/leather; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0018_reinforced_board	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	board	a reinforced cotton board for domestic recreation	This reinforced board is formed chiefly from cotton and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2736	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: reinforced/board/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0019_reinforced_counter	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	counter	a reinforced mild steel counter for domestic recreation	This reinforced counter is formed chiefly from mild steel and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2773	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: reinforced/counter/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0020_reinforced_skate	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	skate	a reinforced oak skate for domestic recreation	This reinforced skate is formed chiefly from oak and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2810	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_sports_recreation_music_0001_plain_scrap	industrial_household	Authored Sports, recreation and music matrix: reinforced/skate/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_sports_recreation_music_0021_compact_scrap	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	scrap	a compact leather scrap for domestic recreation	This compact scrap is formed chiefly from leather and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2847	50	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: compact/scrap/domestic/leather; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0022_compact_ball	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	ball	a compact cotton ball for domestic recreation	This compact ball is formed chiefly from cotton and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2884	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: compact/ball/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0023_compact_bat	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	bat	a compact mild steel bat for domestic recreation	This compact bat is formed chiefly from mild steel and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2921	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: compact/bat/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0024_compact_racket	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	racket	a compact oak racket for domestic recreation	This compact racket is formed chiefly from oak and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2958	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: compact/racket/domestic/oak; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0025_compact_club	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	club	a compact leather club for domestic recreation	This compact club is formed chiefly from leather and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2995	1	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_sports_recreation_music_0001_plain_scrap	industrial_household	Authored Sports, recreation and music matrix: compact/club/domestic/leather; priced by industrial_household analogue.	true	salvage
industrialised_sports_recreation_music_0026_compact_drum	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	drum	a compact cotton drum for domestic recreation	This compact drum is formed chiefly from cotton and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3032	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: compact/drum/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0027_compact_flute	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	flute	a compact mild steel flute for domestic recreation	This compact flute is formed chiefly from mild steel and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3069	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: compact/flute/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0028_compact_board	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	board	a compact oak board for domestic recreation	This compact board is formed chiefly from oak and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3106	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: compact/board/domestic/oak; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0029_compact_counter	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	counter	a compact leather counter for domestic recreation	This compact counter is formed chiefly from leather and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3143	20	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: compact/counter/domestic/leather; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0030_compact_skate	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	skate	a compact cotton skate for domestic recreation	This compact skate is formed chiefly from cotton and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3180	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_sports_recreation_music_0001_plain_scrap	industrial_household	Authored Sports, recreation and music matrix: compact/skate/domestic/cotton; priced by industrial_household analogue.	true	salvage
industrialised_sports_recreation_music_0031_heavy_duty_scrap	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	scrap	a heavy-duty mild steel scrap for domestic recreation	This heavy-duty scrap is formed chiefly from mild steel and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3217	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: heavy-duty/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0032_heavy_duty_ball	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	ball	a heavy-duty oak ball for domestic recreation	This heavy-duty ball is formed chiefly from oak and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3254	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: heavy-duty/ball/domestic/oak; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0033_heavy_duty_bat	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	bat	a heavy-duty leather bat for domestic recreation	This heavy-duty bat is formed chiefly from leather and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3291	500	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: heavy-duty/bat/domestic/leather; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0034_heavy_duty_racket	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	racket	a heavy-duty cotton racket for domestic recreation	This heavy-duty racket is formed chiefly from cotton and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3328	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: heavy-duty/racket/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0035_heavy_duty_club	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	club	a heavy-duty mild steel club for domestic recreation	This heavy-duty club is formed chiefly from mild steel and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3365	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_sports_recreation_music_0001_plain_scrap	industrial_household	Authored Sports, recreation and music matrix: heavy-duty/club/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_sports_recreation_music_0036_heavy_duty_drum	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	drum	a heavy-duty oak drum for domestic recreation	This heavy-duty drum is formed chiefly from oak and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3402	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: heavy-duty/drum/domestic/oak; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0037_heavy_duty_flute	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	flute	a heavy-duty leather flute for domestic recreation	This heavy-duty flute is formed chiefly from leather and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3439	10	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: heavy-duty/flute/domestic/leather; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0038_heavy_duty_board	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	board	a heavy-duty cotton board for domestic recreation	This heavy-duty board is formed chiefly from cotton and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3476	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: heavy-duty/board/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0039_heavy_duty_counter	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	counter	a heavy-duty mild steel counter for domestic recreation	This heavy-duty counter is formed chiefly from mild steel and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3513	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: heavy-duty/counter/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0040_heavy_duty_skate	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	skate	a heavy-duty oak skate for domestic recreation	This heavy-duty skate is formed chiefly from oak and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3550	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_sports_recreation_music_0001_plain_scrap	industrial_household	Authored Sports, recreation and music matrix: heavy-duty/skate/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_sports_recreation_music_0041_folding_scrap	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	scrap	a folding leather scrap for domestic recreation	This folding scrap is formed chiefly from leather and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3587	200	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: folding/scrap/domestic/leather; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0042_folding_ball	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	ball	a folding cotton ball for domestic recreation	This folding ball is formed chiefly from cotton and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3624	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: folding/ball/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0043_folding_bat	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	bat	a folding mild steel bat for domestic recreation	This folding bat is formed chiefly from mild steel and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3661	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: folding/bat/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_sports_recreation_music_0044_folding_racket	shared-industrialised	Sports, recreation and music	industrial;modern;nuclear;information	racket	a folding oak racket for domestic recreation	This folding racket is formed chiefly from oak and proportioned for domestic recreation. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3698	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Sports, recreation and music matrix: folding/racket/domestic/oak; priced by industrial_household analogue.	true	
