StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_construction_utilities_0011_reinforced_rubble	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	rubble	a reinforced mild steel rubble for domestic building work	This reinforced rubble is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1770	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: reinforced/rubble/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0012_reinforced_brick	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	brick	a reinforced cast iron brick for domestic building work	This reinforced brick is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1807	200	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: reinforced/brick/domestic/cast iron; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0013_reinforced_tile	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	tile	a reinforced oak tile for domestic building work	This reinforced tile is formed chiefly from oak and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1844	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: reinforced/tile/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0014_reinforced_pipe	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	pipe	a reinforced ceramic pipe for domestic building work	This reinforced pipe is formed chiefly from ceramic and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1881	1	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: reinforced/pipe/domestic/ceramic; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0015_reinforced_valve	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	valve	a reinforced mild steel valve for domestic building work	This reinforced valve is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1918	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_construction_utilities_0001_plain_rubble	industrial_tools	Authored Construction and utilities matrix: reinforced/valve/domestic/mild steel; priced by industrial_tools analogue.	true	salvage
industrialised_construction_utilities_0016_reinforced_fitting	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	fitting	a reinforced cast iron fitting for domestic building work	This reinforced fitting is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1955	5	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: reinforced/fitting/domestic/cast iron; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0017_reinforced_beam	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	beam	a reinforced oak beam for domestic building work	This reinforced beam is formed chiefly from oak and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1992	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: reinforced/beam/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0018_reinforced_panel	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	panel	a reinforced ceramic panel for domestic building work	This reinforced panel is formed chiefly from ceramic and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2029	20	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: reinforced/panel/domestic/ceramic; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0019_reinforced_grate	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	grate	a reinforced mild steel grate for domestic building work	This reinforced grate is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2066	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: reinforced/grate/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0020_reinforced_conduit	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	conduit	a reinforced cast iron conduit for domestic building work	This reinforced conduit is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2103	100	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_construction_utilities_0001_plain_rubble	industrial_tools	Authored Construction and utilities matrix: reinforced/conduit/domestic/cast iron; priced by industrial_tools analogue.	true	salvage
industrialised_construction_utilities_0021_compact_rubble	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	rubble	a compact oak rubble for domestic building work	This compact rubble is formed chiefly from oak and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2140	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: compact/rubble/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0022_compact_brick	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	brick	a compact ceramic brick for domestic building work	This compact brick is formed chiefly from ceramic and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2177	500	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: compact/brick/domestic/ceramic; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0023_compact_tile	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	tile	a compact mild steel tile for domestic building work	This compact tile is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2214	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: compact/tile/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0024_compact_pipe	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	pipe	a compact cast iron pipe for domestic building work	This compact pipe is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2251	2	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: compact/pipe/domestic/cast iron; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0025_compact_valve	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	valve	a compact oak valve for domestic building work	This compact valve is formed chiefly from oak and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2288	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_construction_utilities_0001_plain_rubble	industrial_tools	Authored Construction and utilities matrix: compact/valve/domestic/oak; priced by industrial_tools analogue.	true	salvage
industrialised_construction_utilities_0026_compact_fitting	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	fitting	a compact ceramic fitting for domestic building work	This compact fitting is formed chiefly from ceramic and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2325	10	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: compact/fitting/domestic/ceramic; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0027_compact_beam	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	beam	a compact mild steel beam for domestic building work	This compact beam is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2362	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: compact/beam/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0028_compact_panel	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	panel	a compact cast iron panel for domestic building work	This compact panel is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2399	50	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: compact/panel/domestic/cast iron; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0029_compact_grate	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	grate	a compact oak grate for domestic building work	This compact grate is formed chiefly from oak and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2436	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: compact/grate/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0030_compact_conduit	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	conduit	a compact ceramic conduit for domestic building work	This compact conduit is formed chiefly from ceramic and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2473	200	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_construction_utilities_0001_plain_rubble	industrial_tools	Authored Construction and utilities matrix: compact/conduit/domestic/ceramic; priced by industrial_tools analogue.	true	salvage
industrialised_construction_utilities_0031_heavy_duty_rubble	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	rubble	a heavy-duty mild steel rubble for domestic building work	This heavy-duty rubble is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2510	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: heavy-duty/rubble/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0032_heavy_duty_brick	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	brick	a heavy-duty cast iron brick for domestic building work	This heavy-duty brick is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2547	1	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: heavy-duty/brick/domestic/cast iron; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0033_heavy_duty_tile	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	tile	a heavy-duty oak tile for domestic building work	This heavy-duty tile is formed chiefly from oak and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2584	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: heavy-duty/tile/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0034_heavy_duty_pipe	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	pipe	a heavy-duty ceramic pipe for domestic building work	This heavy-duty pipe is formed chiefly from ceramic and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2621	5	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: heavy-duty/pipe/domestic/ceramic; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0035_heavy_duty_valve	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	valve	a heavy-duty mild steel valve for domestic building work	This heavy-duty valve is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2658	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_construction_utilities_0001_plain_rubble	industrial_tools	Authored Construction and utilities matrix: heavy-duty/valve/domestic/mild steel; priced by industrial_tools analogue.	true	salvage
industrialised_construction_utilities_0036_heavy_duty_fitting	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	fitting	a heavy-duty cast iron fitting for domestic building work	This heavy-duty fitting is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2695	20	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: heavy-duty/fitting/domestic/cast iron; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0037_heavy_duty_beam	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	beam	a heavy-duty oak beam for domestic building work	This heavy-duty beam is formed chiefly from oak and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2732	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: heavy-duty/beam/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0038_heavy_duty_panel	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	panel	a heavy-duty ceramic panel for domestic building work	This heavy-duty panel is formed chiefly from ceramic and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2769	100	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: heavy-duty/panel/domestic/ceramic; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0039_heavy_duty_grate	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	grate	a heavy-duty mild steel grate for domestic building work	This heavy-duty grate is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2806	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: heavy-duty/grate/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0040_heavy_duty_conduit	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	conduit	a heavy-duty cast iron conduit for domestic building work	This heavy-duty conduit is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2843	500	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_construction_utilities_0001_plain_rubble	industrial_tools	Authored Construction and utilities matrix: heavy-duty/conduit/domestic/cast iron; priced by industrial_tools analogue.	true	salvage
industrialised_construction_utilities_0041_folding_rubble	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	rubble	a folding oak rubble for domestic building work	This folding rubble is formed chiefly from oak and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2880	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: folding/rubble/domestic/oak; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0042_folding_brick	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	brick	a folding ceramic brick for domestic building work	This folding brick is formed chiefly from ceramic and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2917	2	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: folding/brick/domestic/ceramic; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0043_folding_tile	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	tile	a folding mild steel tile for domestic building work	This folding tile is formed chiefly from mild steel and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2954	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: folding/tile/domestic/mild steel; priced by industrial_tools analogue.	true	
industrialised_construction_utilities_0044_folding_pipe	shared-industrialised	Construction and utilities	industrial;modern;nuclear;information	pipe	a folding cast iron pipe for domestic building work	This folding pipe is formed chiefly from cast iron and proportioned for domestic building work. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2991	10	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_tools	Authored Construction and utilities matrix: folding/pipe/domestic/cast iron; priced by industrial_tools analogue.	true	
