StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_transport_support_spares_0018_reinforced_jack	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	jack	a reinforced natural rubber jack for domestic vehicle servicing	This reinforced jack is formed chiefly from natural rubber and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2332	200	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: reinforced/jack/domestic/natural rubber; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0019_reinforced_chain	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	chain	a reinforced oak chain for domestic vehicle servicing	This reinforced chain is formed chiefly from oak and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2369	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: reinforced/chain/domestic/oak; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0020_reinforced_tyre	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	tyre	a reinforced mild steel tyre for domestic vehicle servicing	This reinforced tyre is formed chiefly from mild steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2406	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	vehicle:service	portable		0		industrialised_transport_support_spares_0001_plain_scrap	industrial_vehicle	Authored Transport support and spares matrix: reinforced/tyre/domestic/mild steel; priced by industrial_vehicle analogue.	true	salvage
industrialised_transport_support_spares_0021_compact_scrap	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	scrap	a compact spring steel scrap for domestic vehicle servicing	This compact scrap is formed chiefly from spring steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2443	2	spring steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: compact/scrap/domestic/spring steel; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0022_compact_wheel	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	wheel	a compact natural rubber wheel for domestic vehicle servicing	This compact wheel is formed chiefly from natural rubber and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2480	5	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: compact/wheel/domestic/natural rubber; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0023_compact_axle	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	axle	a compact oak axle for domestic vehicle servicing	This compact axle is formed chiefly from oak and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2517	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: compact/axle/domestic/oak; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0024_compact_bearing	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	bearing	a compact mild steel bearing for domestic vehicle servicing	This compact bearing is formed chiefly from mild steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2554	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: compact/bearing/domestic/mild steel; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0025_compact_spring	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	spring	a compact spring steel spring for domestic vehicle servicing	This compact spring is formed chiefly from spring steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2591	50	spring steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_transport_support_spares_0001_plain_scrap	industrial_vehicle	Authored Transport support and spares matrix: compact/spring/domestic/spring steel; priced by industrial_vehicle analogue.	true	salvage
industrialised_transport_support_spares_0026_compact_lamp	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	lamp	a compact natural rubber lamp for domestic vehicle servicing	This compact lamp is formed chiefly from natural rubber and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2628	100	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: compact/lamp/domestic/natural rubber; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0027_compact_pump	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	pump	a compact oak pump for domestic vehicle servicing	This compact pump is formed chiefly from oak and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2665	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: compact/pump/domestic/oak; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0028_compact_jack	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	jack	a compact mild steel jack for domestic vehicle servicing	This compact jack is formed chiefly from mild steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2702	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: compact/jack/domestic/mild steel; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0029_compact_chain	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	chain	a compact spring steel chain for domestic vehicle servicing	This compact chain is formed chiefly from spring steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2739	1	spring steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: compact/chain/domestic/spring steel; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0030_compact_tyre	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	tyre	a compact natural rubber tyre for domestic vehicle servicing	This compact tyre is formed chiefly from natural rubber and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2776	2	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	vehicle:service	portable		0		industrialised_transport_support_spares_0001_plain_scrap	industrial_vehicle	Authored Transport support and spares matrix: compact/tyre/domestic/natural rubber; priced by industrial_vehicle analogue.	true	salvage
industrialised_transport_support_spares_0031_heavy_duty_scrap	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	scrap	a heavy-duty oak scrap for domestic vehicle servicing	This heavy-duty scrap is formed chiefly from oak and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2813	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/scrap/domestic/oak; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0032_heavy_duty_wheel	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	wheel	a heavy-duty mild steel wheel for domestic vehicle servicing	This heavy-duty wheel is formed chiefly from mild steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2850	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/wheel/domestic/mild steel; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0033_heavy_duty_axle	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	axle	a heavy-duty spring steel axle for domestic vehicle servicing	This heavy-duty axle is formed chiefly from spring steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2887	20	spring steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/axle/domestic/spring steel; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0034_heavy_duty_bearing	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	bearing	a heavy-duty natural rubber bearing for domestic vehicle servicing	This heavy-duty bearing is formed chiefly from natural rubber and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2924	50	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/bearing/domestic/natural rubber; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0035_heavy_duty_spring	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	spring	a heavy-duty oak spring for domestic vehicle servicing	This heavy-duty spring is formed chiefly from oak and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2961	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_transport_support_spares_0001_plain_scrap	industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/spring/domestic/oak; priced by industrial_vehicle analogue.	true	salvage
industrialised_transport_support_spares_0036_heavy_duty_lamp	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	lamp	a heavy-duty mild steel lamp for domestic vehicle servicing	This heavy-duty lamp is formed chiefly from mild steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2998	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/lamp/domestic/mild steel; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0037_heavy_duty_pump	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	pump	a heavy-duty spring steel pump for domestic vehicle servicing	This heavy-duty pump is formed chiefly from spring steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3035	500	spring steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/pump/domestic/spring steel; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0038_heavy_duty_jack	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	jack	a heavy-duty natural rubber jack for domestic vehicle servicing	This heavy-duty jack is formed chiefly from natural rubber and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3072	1	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/jack/domestic/natural rubber; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0039_heavy_duty_chain	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	chain	a heavy-duty oak chain for domestic vehicle servicing	This heavy-duty chain is formed chiefly from oak and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3109	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/chain/domestic/oak; priced by industrial_vehicle analogue.	true	
industrialised_transport_support_spares_0040_heavy_duty_tyre	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	tyre	a heavy-duty mild steel tyre for domestic vehicle servicing	This heavy-duty tyre is formed chiefly from mild steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3146	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	vehicle:service	portable		0		industrialised_transport_support_spares_0001_plain_scrap	industrial_vehicle	Authored Transport support and spares matrix: heavy-duty/tyre/domestic/mild steel; priced by industrial_vehicle analogue.	true	salvage
industrialised_transport_support_spares_0041_folding_scrap	shared-industrialised	Transport support and spares	industrial;modern;nuclear;information	scrap	a folding spring steel scrap for domestic vehicle servicing	This folding scrap is formed chiefly from spring steel and proportioned for domestic vehicle servicing. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3183	10	spring steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_vehicle	Authored Transport support and spares matrix: folding/scrap/domestic/spring steel; priced by industrial_vehicle analogue.	true	
