StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_kitchen_appliances_0011_plain_press	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	press	a plain ceramic press for domestic cookery	This plain press is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	861	100	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: plain/press/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0012_plain_strainer	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	strainer	a plain mild steel strainer for domestic cookery	This plain strainer is formed chiefly from mild steel and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	898	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: plain/strainer/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0013_reinforced_scrap	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	scrap	a reinforced cast iron scrap for domestic cookery	This reinforced scrap is formed chiefly from cast iron and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	935	500	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/scrap/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0014_reinforced_kettle	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	kettle	a reinforced copper kettle for domestic cookery	This reinforced kettle is formed chiefly from copper and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	972	1	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/kettle/domestic/copper; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0015_reinforced_pan	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	pan	a reinforced ceramic pan for domestic cookery	This reinforced pan is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1009	2	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_kitchen_appliances_0001_plain_scrap	industrial_household	Authored Kitchen and appliances matrix: reinforced/pan/domestic/ceramic; priced by industrial_household analogue.	true	salvage
industrialised_kitchen_appliances_0016_reinforced_pot	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	pot	a reinforced mild steel pot for domestic cookery	This reinforced pot is formed chiefly from mild steel and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1046	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/pot/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0017_reinforced_grater	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	grater	a reinforced cast iron grater for domestic cookery	This reinforced grater is formed chiefly from cast iron and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1083	10	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/grater/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0018_reinforced_whisk	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	whisk	a reinforced copper whisk for domestic cookery	This reinforced whisk is formed chiefly from copper and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1120	20	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/whisk/domestic/copper; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0019_reinforced_ladle	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	ladle	a reinforced ceramic ladle for domestic cookery	This reinforced ladle is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1157	50	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/ladle/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0020_reinforced_stove	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	stove	a reinforced mild steel stove for domestic cookery	This reinforced stove is formed chiefly from mild steel and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1194	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_kitchen_appliances_0001_plain_scrap	industrial_household	Authored Kitchen and appliances matrix: reinforced/stove/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_kitchen_appliances_0021_reinforced_toaster	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	toaster	a reinforced cast iron toaster for domestic cookery	This reinforced toaster is formed chiefly from cast iron and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1231	200	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/toaster/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0022_reinforced_mixer	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	mixer	a reinforced copper mixer for domestic cookery	This reinforced mixer is formed chiefly from copper and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1268	500	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/mixer/domestic/copper; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0023_reinforced_press	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	press	a reinforced ceramic press for domestic cookery	This reinforced press is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1305	1	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/press/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0024_reinforced_strainer	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	strainer	a reinforced mild steel strainer for domestic cookery	This reinforced strainer is formed chiefly from mild steel and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1342	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: reinforced/strainer/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0025_compact_scrap	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	scrap	a compact cast iron scrap for domestic cookery	This compact scrap is formed chiefly from cast iron and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1379	5	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_kitchen_appliances_0001_plain_scrap	industrial_household	Authored Kitchen and appliances matrix: compact/scrap/domestic/cast iron; priced by industrial_household analogue.	true	salvage
industrialised_kitchen_appliances_0026_compact_kettle	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	kettle	a compact copper kettle for domestic cookery	This compact kettle is formed chiefly from copper and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1416	10	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/kettle/domestic/copper; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0027_compact_pan	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	pan	a compact ceramic pan for domestic cookery	This compact pan is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1453	20	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/pan/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0028_compact_pot	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	pot	a compact mild steel pot for domestic cookery	This compact pot is formed chiefly from mild steel and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1490	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/pot/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0029_compact_grater	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	grater	a compact cast iron grater for domestic cookery	This compact grater is formed chiefly from cast iron and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1527	100	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/grater/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0030_compact_whisk	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	whisk	a compact copper whisk for domestic cookery	This compact whisk is formed chiefly from copper and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1564	200	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_kitchen_appliances_0001_plain_scrap	industrial_household	Authored Kitchen and appliances matrix: compact/whisk/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_kitchen_appliances_0031_compact_ladle	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	ladle	a compact ceramic ladle for domestic cookery	This compact ladle is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1601	500	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/ladle/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0032_compact_stove	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	stove	a compact mild steel stove for domestic cookery	This compact stove is formed chiefly from mild steel and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1638	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/stove/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0033_compact_toaster	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	toaster	a compact cast iron toaster for domestic cookery	This compact toaster is formed chiefly from cast iron and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1675	2	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/toaster/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0034_compact_mixer	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	mixer	a compact copper mixer for domestic cookery	This compact mixer is formed chiefly from copper and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1712	5	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/mixer/domestic/copper; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0035_compact_press	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	press	a compact ceramic press for domestic cookery	This compact press is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1749	10	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_kitchen_appliances_0001_plain_scrap	industrial_household	Authored Kitchen and appliances matrix: compact/press/domestic/ceramic; priced by industrial_household analogue.	true	salvage
industrialised_kitchen_appliances_0036_compact_strainer	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	strainer	a compact mild steel strainer for domestic cookery	This compact strainer is formed chiefly from mild steel and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1786	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: compact/strainer/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0037_heavy_duty_scrap	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	scrap	a heavy-duty cast iron scrap for domestic cookery	This heavy-duty scrap is formed chiefly from cast iron and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1823	50	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: heavy-duty/scrap/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0038_heavy_duty_kettle	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	kettle	a heavy-duty copper kettle for domestic cookery	This heavy-duty kettle is formed chiefly from copper and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1860	100	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: heavy-duty/kettle/domestic/copper; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0039_heavy_duty_pan	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	pan	a heavy-duty ceramic pan for domestic cookery	This heavy-duty pan is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1897	200	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: heavy-duty/pan/domestic/ceramic; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0040_heavy_duty_pot	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	pot	a heavy-duty mild steel pot for domestic cookery	This heavy-duty pot is formed chiefly from mild steel and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1934	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_kitchen_appliances_0001_plain_scrap	industrial_household	Authored Kitchen and appliances matrix: heavy-duty/pot/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_kitchen_appliances_0041_heavy_duty_grater	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	grater	a heavy-duty cast iron grater for domestic cookery	This heavy-duty grater is formed chiefly from cast iron and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1971	1	cast iron	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: heavy-duty/grater/domestic/cast iron; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0042_heavy_duty_whisk	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	whisk	a heavy-duty copper whisk for domestic cookery	This heavy-duty whisk is formed chiefly from copper and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2008	2	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: heavy-duty/whisk/domestic/copper; priced by industrial_household analogue.	true	
industrialised_kitchen_appliances_0043_heavy_duty_ladle	shared-industrialised	Kitchen and appliances	industrial;modern;nuclear;information	ladle	a heavy-duty ceramic ladle for domestic cookery	This heavy-duty ladle is formed chiefly from ceramic and proportioned for domestic cookery. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2045	5	ceramic	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Kitchen and appliances matrix: heavy-duty/ladle/domestic/ceramic; priced by industrial_household analogue.	true	
