StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_telecom_media_photography_0011_reinforced_scrap	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	scrap	a reinforced mild steel scrap for domestic communication	This reinforced scrap is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1366	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: reinforced/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0012_reinforced_telephone	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	telephone	a reinforced copper telephone for domestic communication	This reinforced telephone is formed chiefly from copper and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1403	10	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: reinforced/telephone/domestic/copper; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0013_reinforced_receiver	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	receiver	a reinforced glass receiver for domestic communication	This reinforced receiver is formed chiefly from glass and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1440	20	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: reinforced/receiver/domestic/glass; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0014_reinforced_camera	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	camera	a reinforced natural rubber camera for domestic communication	This reinforced camera is formed chiefly from natural rubber and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1477	50	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: reinforced/camera/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0015_reinforced_tripod	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	tripod	a reinforced mild steel tripod for domestic communication	This reinforced tripod is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1514	100	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_telecom_media_photography_0001_plain_scrap	industrial_household	Authored Telecom, media and photography matrix: reinforced/tripod/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_telecom_media_photography_0016_reinforced_speaker	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	speaker	a reinforced copper speaker for domestic communication	This reinforced speaker is formed chiefly from copper and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1551	200	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: reinforced/speaker/domestic/copper; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0017_reinforced_recorder	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	recorder	a reinforced glass recorder for domestic communication	This reinforced recorder is formed chiefly from glass and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1588	500	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: reinforced/recorder/domestic/glass; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0018_reinforced_projector	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	projector	a reinforced natural rubber projector for domestic communication	This reinforced projector is formed chiefly from natural rubber and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1625	1	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: reinforced/projector/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0019_reinforced_microphone	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	microphone	a reinforced mild steel microphone for domestic communication	This reinforced microphone is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1662	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: reinforced/microphone/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0020_reinforced_cable	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	cable	a reinforced copper cable for domestic communication	This reinforced cable is formed chiefly from copper and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1699	5	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	telecommunications:standard	portable		0		industrialised_telecom_media_photography_0001_plain_scrap	industrial_household	Authored Telecom, media and photography matrix: reinforced/cable/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_telecom_media_photography_0021_compact_scrap	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	scrap	a compact glass scrap for domestic communication	This compact scrap is formed chiefly from glass and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1736	10	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: compact/scrap/domestic/glass; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0022_compact_telephone	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	telephone	a compact natural rubber telephone for domestic communication	This compact telephone is formed chiefly from natural rubber and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1773	20	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: compact/telephone/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0023_compact_receiver	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	receiver	a compact mild steel receiver for domestic communication	This compact receiver is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1810	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: compact/receiver/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0024_compact_camera	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	camera	a compact copper camera for domestic communication	This compact camera is formed chiefly from copper and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1847	100	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: compact/camera/domestic/copper; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0025_compact_tripod	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	tripod	a compact glass tripod for domestic communication	This compact tripod is formed chiefly from glass and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1884	200	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_telecom_media_photography_0001_plain_scrap	industrial_household	Authored Telecom, media and photography matrix: compact/tripod/domestic/glass; priced by industrial_household analogue.	true	salvage
industrialised_telecom_media_photography_0026_compact_speaker	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	speaker	a compact natural rubber speaker for domestic communication	This compact speaker is formed chiefly from natural rubber and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1921	500	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: compact/speaker/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0027_compact_recorder	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	recorder	a compact mild steel recorder for domestic communication	This compact recorder is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1958	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: compact/recorder/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0028_compact_projector	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	projector	a compact copper projector for domestic communication	This compact projector is formed chiefly from copper and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1995	2	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: compact/projector/domestic/copper; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0029_compact_microphone	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	microphone	a compact glass microphone for domestic communication	This compact microphone is formed chiefly from glass and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2032	5	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: compact/microphone/domestic/glass; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0030_compact_cable	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	cable	a compact natural rubber cable for domestic communication	This compact cable is formed chiefly from natural rubber and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2069	10	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	telecommunications:standard	portable		0		industrialised_telecom_media_photography_0001_plain_scrap	industrial_household	Authored Telecom, media and photography matrix: compact/cable/domestic/natural rubber; priced by industrial_household analogue.	true	salvage
industrialised_telecom_media_photography_0031_heavy_duty_scrap	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	scrap	a heavy-duty mild steel scrap for domestic communication	This heavy-duty scrap is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2106	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: heavy-duty/scrap/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0032_heavy_duty_telephone	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	telephone	a heavy-duty copper telephone for domestic communication	This heavy-duty telephone is formed chiefly from copper and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2143	50	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: heavy-duty/telephone/domestic/copper; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0033_heavy_duty_receiver	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	receiver	a heavy-duty glass receiver for domestic communication	This heavy-duty receiver is formed chiefly from glass and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2180	100	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: heavy-duty/receiver/domestic/glass; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0034_heavy_duty_camera	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	camera	a heavy-duty natural rubber camera for domestic communication	This heavy-duty camera is formed chiefly from natural rubber and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2217	200	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: heavy-duty/camera/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0035_heavy_duty_tripod	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	tripod	a heavy-duty mild steel tripod for domestic communication	This heavy-duty tripod is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2254	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_telecom_media_photography_0001_plain_scrap	industrial_household	Authored Telecom, media and photography matrix: heavy-duty/tripod/domestic/mild steel; priced by industrial_household analogue.	true	salvage
industrialised_telecom_media_photography_0036_heavy_duty_speaker	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	speaker	a heavy-duty copper speaker for domestic communication	This heavy-duty speaker is formed chiefly from copper and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2291	1	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: heavy-duty/speaker/domestic/copper; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0037_heavy_duty_recorder	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	recorder	a heavy-duty glass recorder for domestic communication	This heavy-duty recorder is formed chiefly from glass and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2328	2	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: heavy-duty/recorder/domestic/glass; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0038_heavy_duty_projector	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	projector	a heavy-duty natural rubber projector for domestic communication	This heavy-duty projector is formed chiefly from natural rubber and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2365	5	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: heavy-duty/projector/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0039_heavy_duty_microphone	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	microphone	a heavy-duty mild steel microphone for domestic communication	This heavy-duty microphone is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2402	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: heavy-duty/microphone/domestic/mild steel; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0040_heavy_duty_cable	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	cable	a heavy-duty copper cable for domestic communication	This heavy-duty cable is formed chiefly from copper and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2439	20	copper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	telecommunications:standard	portable		0		industrialised_telecom_media_photography_0001_plain_scrap	industrial_household	Authored Telecom, media and photography matrix: heavy-duty/cable/domestic/copper; priced by industrial_household analogue.	true	salvage
industrialised_telecom_media_photography_0041_folding_scrap	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	scrap	a folding glass scrap for domestic communication	This folding scrap is formed chiefly from glass and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2476	50	glass	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: folding/scrap/domestic/glass; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0042_folding_telephone	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	telephone	a folding natural rubber telephone for domestic communication	This folding telephone is formed chiefly from natural rubber and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2513	100	natural rubber	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: folding/telephone/domestic/natural rubber; priced by industrial_household analogue.	true	
industrialised_telecom_media_photography_0043_folding_receiver	shared-industrialised	Telecom, media and photography	industrial;modern;nuclear;information	receiver	a folding mild steel receiver for domestic communication	This folding receiver is formed chiefly from mild steel and proportioned for domestic communication. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2550	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Telecom, media and photography matrix: folding/receiver/domestic/mild steel; priced by industrial_household analogue.	true	
