StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_weapons_police_military_0011_reinforced_scrap	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	scrap	a reinforced cotton scrap for domestic security	This reinforced scrap is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	1972	500	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: reinforced/scrap/domestic/cotton; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0012_reinforced_holster	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	holster	a reinforced oak holster for domestic security	This reinforced holster is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2009	1	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: reinforced/holster/domestic/oak; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0013_reinforced_baton	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	baton	a reinforced mild steel baton for domestic security	This reinforced baton is formed chiefly from mild steel and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2046	2	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: reinforced/baton/domestic/mild steel; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0014_reinforced_scabbard	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	scabbard	a reinforced leather scabbard for domestic security	This reinforced scabbard is formed chiefly from leather and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2083	5	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: reinforced/scabbard/domestic/leather; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0015_reinforced_cartridge	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	cartridge	a reinforced cotton cartridge for domestic security	This reinforced cartridge is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2120	10	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_weapons_police_military_0001_plain_scrap	industrial_weapons	Authored Weapons, police and military matrix: reinforced/cartridge/domestic/cotton; priced by industrial_weapons analogue.	true	salvage
industrialised_weapons_police_military_0016_reinforced_magazine	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	magazine	a reinforced oak magazine for domestic security	This reinforced magazine is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2157	20	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: reinforced/magazine/domestic/oak; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0017_reinforced_shield	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	shield	a reinforced mild steel shield for domestic security	This reinforced shield is formed chiefly from mild steel and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2194	50	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: reinforced/shield/domestic/mild steel; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0018_reinforced_helmet	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	helmet	a reinforced leather helmet for domestic security	This reinforced helmet is formed chiefly from leather and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2231	100	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: reinforced/helmet/domestic/leather; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0019_reinforced_pouch	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	pouch	a reinforced cotton pouch for domestic security	This reinforced pouch is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2268	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: reinforced/pouch/domestic/cotton; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0020_reinforced_signal	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	signal	a reinforced oak signal for domestic security	This reinforced signal is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2305	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_weapons_police_military_0001_plain_scrap	industrial_weapons	Authored Weapons, police and military matrix: reinforced/signal/domestic/oak; priced by industrial_weapons analogue.	true	salvage
industrialised_weapons_police_military_0021_compact_scrap	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	scrap	a compact mild steel scrap for domestic security	This compact scrap is formed chiefly from mild steel and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2342	1	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: compact/scrap/domestic/mild steel; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0022_compact_holster	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	holster	a compact leather holster for domestic security	This compact holster is formed chiefly from leather and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2379	2	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: compact/holster/domestic/leather; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0023_compact_baton	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	baton	a compact cotton baton for domestic security	This compact baton is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2416	5	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: compact/baton/domestic/cotton; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0024_compact_scabbard	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	scabbard	a compact oak scabbard for domestic security	This compact scabbard is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2453	10	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: compact/scabbard/domestic/oak; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0025_compact_cartridge	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	cartridge	a compact mild steel cartridge for domestic security	This compact cartridge is formed chiefly from mild steel and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2490	20	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_weapons_police_military_0001_plain_scrap	industrial_weapons	Authored Weapons, police and military matrix: compact/cartridge/domestic/mild steel; priced by industrial_weapons analogue.	true	salvage
industrialised_weapons_police_military_0026_compact_magazine	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	magazine	a compact leather magazine for domestic security	This compact magazine is formed chiefly from leather and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2527	50	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: compact/magazine/domestic/leather; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0027_compact_shield	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	shield	a compact cotton shield for domestic security	This compact shield is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2564	100	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: compact/shield/domestic/cotton; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0028_compact_helmet	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	helmet	a compact oak helmet for domestic security	This compact helmet is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2601	200	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: compact/helmet/domestic/oak; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0029_compact_pouch	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	pouch	a compact mild steel pouch for domestic security	This compact pouch is formed chiefly from mild steel and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2638	500	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: compact/pouch/domestic/mild steel; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0030_compact_signal	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	signal	a compact leather signal for domestic security	This compact signal is formed chiefly from leather and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2675	1	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_weapons_police_military_0001_plain_scrap	industrial_weapons	Authored Weapons, police and military matrix: compact/signal/domestic/leather; priced by industrial_weapons analogue.	true	salvage
industrialised_weapons_police_military_0031_heavy_duty_scrap	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	scrap	a heavy-duty cotton scrap for domestic security	This heavy-duty scrap is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2712	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/scrap/domestic/cotton; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0032_heavy_duty_holster	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	holster	a heavy-duty oak holster for domestic security	This heavy-duty holster is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2749	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/holster/domestic/oak; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0033_heavy_duty_baton	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	baton	a heavy-duty mild steel baton for domestic security	This heavy-duty baton is formed chiefly from mild steel and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2786	10	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/baton/domestic/mild steel; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0034_heavy_duty_scabbard	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	scabbard	a heavy-duty leather scabbard for domestic security	This heavy-duty scabbard is formed chiefly from leather and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2823	20	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/scabbard/domestic/leather; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0035_heavy_duty_cartridge	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	cartridge	a heavy-duty cotton cartridge for domestic security	This heavy-duty cartridge is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2860	50	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_weapons_police_military_0001_plain_scrap	industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/cartridge/domestic/cotton; priced by industrial_weapons analogue.	true	salvage
industrialised_weapons_police_military_0036_heavy_duty_magazine	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	magazine	a heavy-duty oak magazine for domestic security	This heavy-duty magazine is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2897	100	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/magazine/domestic/oak; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0037_heavy_duty_shield	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	shield	a heavy-duty mild steel shield for domestic security	This heavy-duty shield is formed chiefly from mild steel and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2934	200	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/shield/domestic/mild steel; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0038_heavy_duty_helmet	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	helmet	a heavy-duty leather helmet for domestic security	This heavy-duty helmet is formed chiefly from leather and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2971	500	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/helmet/domestic/leather; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0039_heavy_duty_pouch	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	pouch	a heavy-duty cotton pouch for domestic security	This heavy-duty pouch is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3008	1	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/pouch/domestic/cotton; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0040_heavy_duty_signal	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	signal	a heavy-duty oak signal for domestic security	This heavy-duty signal is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3045	2	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_weapons_police_military_0001_plain_scrap	industrial_weapons	Authored Weapons, police and military matrix: heavy-duty/signal/domestic/oak; priced by industrial_weapons analogue.	true	salvage
industrialised_weapons_police_military_0041_folding_scrap	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	scrap	a folding mild steel scrap for domestic security	This folding scrap is formed chiefly from mild steel and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3082	5	mild steel	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: folding/scrap/domestic/mild steel; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0042_folding_holster	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	holster	a folding leather holster for domestic security	This folding holster is formed chiefly from leather and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3119	10	leather	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: folding/holster/domestic/leather; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0043_folding_baton	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	baton	a folding cotton baton for domestic security	This folding baton is formed chiefly from cotton and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3156	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: folding/baton/domestic/cotton; priced by industrial_weapons analogue.	true	
industrialised_weapons_police_military_0044_folding_scabbard	shared-industrialised	Weapons, police and military	industrial;modern;nuclear;information	scabbard	a folding oak scabbard for domestic security	This folding scabbard is formed chiefly from oak and proportioned for domestic security. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3193	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_weapons	Authored Weapons, police and military matrix: folding/scabbard/domestic/oak; priced by industrial_weapons analogue.	true	
