StableReference	Layer	Domain	EraAdmissions	Noun	ShortDescription	FullDescription	Size	Quality	WeightGrams	CostIndex	Material	Tags	FixedComponents	ProfileBindings	SupportedClaims	MorphTo	MorphSeconds	MorphEmote	DestroyedItem	PriceEvidence	SourceNote	Craftable	LifecycleKind
industrialised_printed_media_signage_0011_reinforced_wastepaper	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	wastepaper	a reinforced oak wastepaper for domestic public display	This reinforced wastepaper is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2881	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: reinforced/wastepaper/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0012_reinforced_poster	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	poster	a reinforced paper poster for domestic public display	This reinforced poster is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2918	1	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: reinforced/poster/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0013_reinforced_notice	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	notice	a reinforced cotton notice for domestic public display	This reinforced notice is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2955	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: reinforced/notice/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0014_reinforced_placard	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	placard	a reinforced oak placard for domestic public display	This reinforced placard is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	2992	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: reinforced/placard/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0015_reinforced_map	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	map	a reinforced paper map for domestic public display	This reinforced map is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3029	10	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_printed_media_signage_0001_plain_wastepaper	industrial_household	Authored Printed media and signage matrix: reinforced/map/domestic/paper; priced by industrial_household analogue.	true	salvage
industrialised_printed_media_signage_0016_reinforced_manual	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	manual	a reinforced cotton manual for domestic public display	This reinforced manual is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3066	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: reinforced/manual/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0017_reinforced_pamphlet	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	pamphlet	a reinforced oak pamphlet for domestic public display	This reinforced pamphlet is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3103	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: reinforced/pamphlet/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0018_reinforced_ticket	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	ticket	a reinforced paper ticket for domestic public display	This reinforced ticket is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3140	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: reinforced/ticket/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0019_reinforced_label	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	label	a reinforced cotton label for domestic public display	This reinforced label is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3177	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: reinforced/label/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0020_reinforced_chart	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	chart	a reinforced oak chart for domestic public display	This reinforced chart is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3214	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	paper:office	portable		0		industrialised_printed_media_signage_0001_plain_wastepaper	industrial_household	Authored Printed media and signage matrix: reinforced/chart/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_printed_media_signage_0021_compact_wastepaper	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	wastepaper	a compact paper wastepaper for domestic public display	This compact wastepaper is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3251	1	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: compact/wastepaper/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0022_compact_poster	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	poster	a compact cotton poster for domestic public display	This compact poster is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3288	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: compact/poster/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0023_compact_notice	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	notice	a compact oak notice for domestic public display	This compact notice is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3325	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: compact/notice/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0024_compact_placard	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	placard	a compact paper placard for domestic public display	This compact placard is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3362	10	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: compact/placard/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0025_compact_map	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	map	a compact cotton map for domestic public display	This compact map is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3399	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_printed_media_signage_0001_plain_wastepaper	industrial_household	Authored Printed media and signage matrix: compact/map/domestic/cotton; priced by industrial_household analogue.	true	salvage
industrialised_printed_media_signage_0026_compact_manual	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	manual	a compact oak manual for domestic public display	This compact manual is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3436	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: compact/manual/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0027_compact_pamphlet	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	pamphlet	a compact paper pamphlet for domestic public display	This compact pamphlet is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3473	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: compact/pamphlet/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0028_compact_ticket	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	ticket	a compact cotton ticket for domestic public display	This compact ticket is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3510	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: compact/ticket/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0029_compact_label	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	label	a compact oak label for domestic public display	This compact label is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3547	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: compact/label/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0030_compact_chart	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	chart	a compact paper chart for domestic public display	This compact chart is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3584	1	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	paper:office	portable		0		industrialised_printed_media_signage_0001_plain_wastepaper	industrial_household	Authored Printed media and signage matrix: compact/chart/domestic/paper; priced by industrial_household analogue.	true	salvage
industrialised_printed_media_signage_0031_heavy_duty_wastepaper	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	wastepaper	a heavy-duty cotton wastepaper for domestic public display	This heavy-duty wastepaper is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3621	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: heavy-duty/wastepaper/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0032_heavy_duty_poster	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	poster	a heavy-duty oak poster for domestic public display	This heavy-duty poster is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3658	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: heavy-duty/poster/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0033_heavy_duty_notice	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	notice	a heavy-duty paper notice for domestic public display	This heavy-duty notice is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3695	10	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: heavy-duty/notice/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0034_heavy_duty_placard	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	placard	a heavy-duty cotton placard for domestic public display	This heavy-duty placard is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3732	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: heavy-duty/placard/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0035_heavy_duty_map	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	map	a heavy-duty oak map for domestic public display	This heavy-duty map is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3769	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0		industrialised_printed_media_signage_0001_plain_wastepaper	industrial_household	Authored Printed media and signage matrix: heavy-duty/map/domestic/oak; priced by industrial_household analogue.	true	salvage
industrialised_printed_media_signage_0036_heavy_duty_manual	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	manual	a heavy-duty paper manual for domestic public display	This heavy-duty manual is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3806	100	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: heavy-duty/manual/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0037_heavy_duty_pamphlet	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	pamphlet	a heavy-duty cotton pamphlet for domestic public display	This heavy-duty pamphlet is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3843	200	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: heavy-duty/pamphlet/domestic/cotton; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0038_heavy_duty_ticket	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	ticket	a heavy-duty oak ticket for domestic public display	This heavy-duty ticket is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3880	500	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: heavy-duty/ticket/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0039_heavy_duty_label	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	label	a heavy-duty paper label for domestic public display	This heavy-duty label is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3917	1	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: heavy-duty/label/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0040_heavy_duty_chart	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	chart	a heavy-duty cotton chart for domestic public display	This heavy-duty chart is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3954	2	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable	paper:office	portable		0		industrialised_printed_media_signage_0001_plain_wastepaper	industrial_household	Authored Printed media and signage matrix: heavy-duty/chart/domestic/cotton; priced by industrial_household analogue.	true	salvage
industrialised_printed_media_signage_0041_folding_wastepaper	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	wastepaper	a folding oak wastepaper for domestic public display	This folding wastepaper is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	3991	5	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: folding/wastepaper/domestic/oak; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0042_folding_poster	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	poster	a folding paper poster for domestic public display	This folding poster is formed chiefly from paper and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4028	10	paper	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: folding/poster/domestic/paper; priced by industrial_household analogue.	true	
industrialised_printed_media_signage_0043_folding_notice	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	notice	a folding cotton notice for domestic public display	This folding notice is formed chiefly from cotton and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4065	20	cotton	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: folding/notice/domestic/cotton; priced by industrial_household analogue.	false	
industrialised_printed_media_signage_0044_folding_placard	shared-industrialised	Printed media and signage	industrial;modern;nuclear;information	placard	a folding oak placard for domestic public display	This folding placard is formed chiefly from oak and proportioned for domestic public display. Its working edges, contact points and load-bearing surfaces are finished for repeated handling, while visible joins make the method of construction easy to inspect. The particular balance of form, material and service duty distinguishes it from neighbouring catalogue entries.	Small	Standard	4102	50	oak	Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	Holdable		portable		0			industrial_household	Authored Printed media and signage matrix: folding/placard/domestic/oak; priced by industrial_household analogue.	false	
