stable_reference	scope	kind	family	noun	short_description	full_description	taste	material	nutrition	freshness	quality	weight_grams	cost	admission_profile
renaissance_food_italian_bread_crumb_gnocchi	Renaissance	Prepared	Dumpling	gnocchi	bread-crumb court gnocchi	Fine bread crumbs, egg, and cheese form poached dumplings finished with aromatic butter.	Soft toasted crumb and aged curd taste rich, peppery, and mellow.	bread	Rich	Cooked	Good	430	25	EraSpecific
renaissance_food_italian_capon_tortellini	Renaissance	Prepared	Dumpling	tortellini	capon-filled tortellini	Minute ring-shaped pasta encloses spiced capon forcemeat for a painstaking banquet preparation.	Fine dough releases rich poultry, cheese, and fragrant pepper.	meat	Feast	Cooked	Great	450	45	EraSpecific
renaissance_food_italian_fried_ravioli_sweet	Renaissance	Prepared	Sweet	ravioli	sweet fried ravioli	Thin pasta pockets filled with sweetened cheese are fried and dusted with refined sugar.	Crisp wheat surrounds creamy curd, citrus-like perfume, and clear sweetness.	cheese	Rich	Cooked	VeryGood	250	28	EraSpecific
renaissance_food_italian_spinach_ricotta_torta	Renaissance	Prepared	Dairy	torta	a spinach-and-curd torta	Leafy greens and fresh curd set under a lattice in a deep, carefully seasoned Renaissance torta.	Tangy softness and green bitterness meet buttery, crisp pastry.	cheese	Rich	Cooked	VeryGood	650	36	EraSpecific
renaissance_food_italian_artichoke_torta	Renaissance	Prepared	Vegetable	torta	an artichoke court torta	Tender artichoke-like hearts, cheese, and eggs fill a shallow pastry decorated for banquet service.	Gentle bitterness, creamy egg, and nutty crust taste refined and rich.	vegetable	Feast	Cooked	VeryGood	600	38	EraSpecific
renaissance_food_italian_rice_custard_torta	Renaissance	Prepared	Sweet	torta	a sweet rice custard torta	Rice, milk, egg, and sugar bake inside fine pastry with fragrant Renaissance aromatics.	Creamy grains, crisp crust, and floral sweetness form an elegant finish.	rice	Rich	Cooked	VeryGood	600	37	EraSpecific
renaissance_food_italian_capon_pomegranate_torta	Renaissance	Prepared	Poultry	torta	a capon-and-fruit torta	Capon meat, tart fruit, and spice are enclosed in an elaborate raised pastry for an Italian feast.	Rich poultry and crisp crust balance fruit acidity and warm sweetness.	meat	Feast	Cooked	Great	900	52	EraSpecific
renaissance_food_italian_layered_eggplant_torta	Renaissance	Prepared	Vegetable	torta	a layered eggplant torta	Fried eggplant-like slices, cheese, and herbs are layered in pastry under a browned Renaissance crust.	Silky vegetable, sharp curd, and savoury oil create deep richness.	vegetable	Feast	Cooked	VeryGood	700	41	EraSpecific
renaissance_food_italian_sculpted_pastry_pie	Renaissance	Prepared	Meat	pie	a sculpted banquet pie	A raised meat pie carries architectural pastry ornaments formed by a specialist Renaissance cook.	Decorative crisp dough encloses peppered meat, jelly, and aromatic fruit.	meat	Feast	Cooked	Great	1200	70	EraSpecific
renaissance_food_italian_live_bird_show_pie	Renaissance	Prepared	Meat	pie	a theatrical bird show pie	An enormous baked shell is prepared for a banquet surprise, then filled with cooked meat for safe service after spectacle.	Rich game, spice, and sturdy pastry follow the dramatic presentation.	meat	Feast	Cooked	Great	1800	95	EraSpecific
renaissance_food_italian_revested_capon_showpiece	Renaissance	Prepared	Poultry	showpiece	a revested capon showpiece	Roasted capon is reconstructed beneath decorated skin and gilded details for a Renaissance credenza.	Tender poultry, crisp skin, sweet glaze, and spice taste lavish.	meat	Feast	Cooked	Great	1400	75	EraSpecific
renaissance_food_italian_peacock_sugar_plumage	Renaissance	Prepared	Poultry	peacock	a peacock with sugar plumage	Cooked bird is presented with coloured sugar feathers and gilding as an elaborate banquet centrepiece.	Dark poultry and sweet ornament combine with smoke and aromatic seasoning.	meat	Feast	Cooked	Great	1800	110	EraSpecific
renaissance_food_italian_cold_capon_jelly_mosaic	Renaissance	Prepared	Poultry	mosaic	a capon jelly mosaic	Coloured savoury jellies and sliced capon form a geometric display for the cold credenza service.	Cool poultry, clear stock, fruit acidity, and spice vary across each piece.	meat	Feast	Preserved	Great	750	55	EraSpecific
renaissance_food_italian_fish_jelly_medallions	Renaissance	Prepared	Fish	medallions	fish jelly medallions	Boned fish rounds are set in clarified, coloured jelly and arranged for a formal fast-day credenza.	Delicate brine and cool gelatin carry herbs, sourness, and restrained spice.	fish	Rich	Preserved	VeryGood	500	35	EraSpecific
renaissance_food_italian_almond_fish_polpette	Renaissance	Prepared	Fish	polpette	almond fish polpette	Pounded fish and almond form refined fasting-day balls poached in a pale aromatic broth.	Springy fish savour meets nut cream, herbs, and fragrant pepper.	fish	Rich	Cooked	VeryGood	450	32	EraSpecific
renaissance_food_italian_capon_polpette	Renaissance	Prepared	Poultry	polpette	capon polpette with fruit	Finely pounded capon is shaped around dried fruit and simmered in a sweet-sour court sauce.	Tender poultry gives way to tart sweetness, pepper, and rich stock.	meat	Feast	Cooked	VeryGood	500	37	EraSpecific
renaissance_food_italian_fried_liver_croquettes	Renaissance	Prepared	Offal	croquettes	fried liver croquettes	Pounded liver, crumbs, and aromatics form small breaded croquettes from a Renaissance professional kitchen.	Crisp coating surrounds mineral richness, herbs, and sweet spice.	meat	Rich	Cooked	Good	300	23	EraSpecific
renaissance_food_italian_stuffed_artichoke_heads	Renaissance	Prepared	Vegetable	heads	stuffed artichoke heads	Prepared artichoke-like heads hold cheese, herbs, and crumbs beneath carefully browned tops.	Leafy bitterness frames tangy filling, garlic warmth, and toast.	vegetable	Rich	Cooked	VeryGood	400	30	EraSpecific
renaissance_food_italian_sugar_plate_castle	Renaissance	Prepared	Sweet	castle	a sugar-plate castle	Boiled sugar paste is rolled, cut, and assembled into a miniature Renaissance fortification.	Hard crystalline sweetness carries rose perfume and faint caramel.	honey	Feast	ShelfStable	Great	900	120	EraSpecific
renaissance_food_italian_marquets_sugar_sculpture	Renaissance	Prepared	Sweet	sculpture	a painted sugar sculpture	A free-standing coloured confection depicts a courtly scene in detailed edible modelling.	Intense sweetness and floral scent accompany its delicate brittle texture.	honey	Feast	ShelfStable	Great	700	105	EraSpecific
renaissance_food_italian_candied_citrus_peel	Renaissance	Prepared	Sweet	peel	candied citrus peel	Repeated boiling in sugar has made strips of aromatic peel translucent and jewel-like.	Bright bitterness balances concentrated syrup and vivid fragrant oil.	food	Sweet	ShelfStable	VeryGood	180	28	EraSpecific
renaissance_food_italian_candied_green_walnuts	Renaissance	Prepared	Sweet	walnuts	candied green walnuts	Young whole nuts have been laboriously softened and preserved in dark spiced sugar syrup.	Earthy bitterness, nut depth, and aromatic sweetness feel luxurious and unusual.	food	Rich	Preserved	VeryGood	250	35	EraSpecific
renaissance_food_italian_quince_mostarda	Renaissance	Prepared	Condiment	preserve	a quince mostarda preserve	Quince paste is sharpened with mustard-like heat into a Renaissance accompaniment for rich meats.	Perfumed fruit sweetness turns suddenly pungent above a tart finish.	food	Condiment	Preserved	VeryGood	180	24	EraSpecific
renaissance_food_italian_fruit_must_mostarda	Renaissance	Prepared	Condiment	mostarda	a fruit-must mostarda	Candied fruit rests in concentrated must with biting spice for service at an Italian credenza.	Syrupy sweetness, wine-like acidity, and nose-prickling heat arrive together.	food	Condiment	Preserved	VeryGood	220	28	EraSpecific
renaissance_food_italian_iced_fruit_snow	Renaissance	Prepared	Sweet	snow	an iced fruit snow	Fruit syrup is churned against imported snow or ice into a granular elite summer refreshment.	Cold tart fruit and clear sweetness melt with fragrant brightness.	food	Feast	Fresh	Great	300	60	EraSpecific
renaissance_food_italian_cream_snow	Renaissance	Prepared	Sweet	snow	a whipped cream snow	Chilled cream is beaten with sugar and perfume into a mound resembling newly fallen snow.	Airy dairy richness tastes floral, cool, and delicately sweet.	cheese	Feast	Fresh	Great	300	55	EraSpecific
renaissance_food_italian_savoiardi_biscuit	Renaissance	Prepared	Sweet	biscuit	a fine Savoyard biscuit	Egg-rich batter is piped into light finger biscuits and dusted with scarce refined sugar.	Feathery crumb tastes eggy, crisp-edged, and cleanly sweet.	wheat	Rich	Dry	VeryGood	100	17	EraSpecific
renaissance_food_italian_anise_biscotti	Renaissance	Prepared	Sweet	biscotti	anise-scented biscotti	A twice-baked Renaissance biscuit loaf is sliced thin and dried with aromatic seeds.	Hard crunch releases toasted wheat, anise perfume, and restrained sweetness.	wheat	Sweet	ShelfStable	Good	150	14	EraSpecific
renaissance_food_italian_almond_biscotti	Renaissance	Prepared	Sweet	biscotti	almond-studded biscotti	Whole almonds stud a twice-baked sweet biscuit cut into durable diagonal slices.	Roasted nuts and crisp wheat meet caramel sweetness and dry toast.	wheat	Rich	ShelfStable	VeryGood	180	20	EraSpecific
renaissance_food_iberian_olla_podrida_feast	Renaissance	Prepared	Stew	feast	an Iberian olla podrida feast	Multiple meats, sausages, pulses, and vegetables cook together before separate ceremonial serving.	Layered stock, smoky meat, earthy pulse, and spice taste extravagantly deep.	meat	Feast	Cooked	Great	1200	60	EraSpecific
renaissance_food_iberian_escabeche_game_bird	Renaissance	Prepared	Poultry	bird	an escabeche game bird	Fried bird is cooled beneath vinegar, oil, herbs, and spice for a durable Iberian preparation.	Sharp acidity cuts dark poultry, savoury oil, and aromatic pepper.	meat	Rich	Preserved	VeryGood	550	33	EraSpecific
renaissance_food_iberian_escabeche_shellfish	Renaissance	Prepared	Shellfish	shellfish	escabeche-preserved shellfish	Cooked shellfish mature in sour spiced oil as a Renaissance maritime dish and ship provision.	Sweet brine meets bright vinegar, warm aromatics, and rich oil.	fish	Rich	Preserved	VeryGood	400	34	EraSpecific
renaissance_food_iberian_tuna_empanada	Renaissance	Prepared	Fish	empanada	a large tuna empanada	A broad decorated bread pastry encloses preserved fish, onion, and aromatic oil for communal cutting.	Salty fish and sweet onion saturate the soft, browned wheat casing.	fish	Hearty	Cooked	Good	800	32	EraSpecific
renaissance_food_iberian_meat_empanadillas	Renaissance	Prepared	Meat	empanadillas	meat-filled empanadillas	Small folded pastries contain seasoned mince and dried fruit for Renaissance market or household service.	Crisp dough surrounds rich meat, tart sweetness, and warm spice.	meat	Rich	Cooked	Good	280	20	EraSpecific
renaissance_food_iberian_chicken_manjar_blanco	Renaissance	Prepared	Poultry	blanco	Iberian chicken manjar blanco	Shredded chicken, rice, almond, and sugar form a pale elite dish bridging savoury and sweet.	Mellow poultry hides beneath nut cream, floral sweetness, and aromatic grain.	meat	Rich	Cooked	VeryGood	450	34	EraSpecific
renaissance_food_iberian_lenten_manjar_blanco	Renaissance	Prepared	Sweet	blanco	a Lenten manjar blanco	Almond milk and rice replace poultry in a smooth white fasting confection perfumed for elite tables.	Nutty creaminess, clean grain, and rose-like sweetness dissolve gently.	rice	Rich	Cooked	VeryGood	400	30	EraSpecific
renaissance_food_toledo_almond_marzipan	Renaissance	Prepared	Sweet	marzipan	Toledo-style almond marzipan	Fine almond paste and refined sugar are moulded, lightly baked, and stamped for prestigious urban sale.	Dense nuts, caramelised edges, and floral sweetness taste polished and rich.	food	Feast	ShelfStable	Great	250	42	EraSpecific
renaissance_food_iberian_honey_almond_turron	Renaissance	Prepared	Sweet	turron	hard honey-almond turron	Whole toasted almonds are locked inside a firm honey-and-egg-white confection cut into narrow bars.	Brittle floral sweetness breaks around deep roasted nut richness.	honey	Rich	ShelfStable	VeryGood	250	32	EraSpecific
renaissance_food_iberian_soft_almond_turron	Renaissance	Prepared	Sweet	turron	soft ground-almond turron	Ground toasted almond and honey form a yielding, oil-rich Renaissance festive slab.	Buttery nuts and caramel honey linger with a faint roasted bitterness.	food	Rich	ShelfStable	VeryGood	250	31	EraSpecific
renaissance_food_iberian_wind_fritters	Renaissance	Prepared	Sweet	plate	a plate of wind fritters	Light egg batter puffs nearly hollow in hot fat before receiving a dusting of sugar.	Delicate crisp shells taste eggy, rich, and softly sweet.	wheat	Rich	Cooked	Good	200	18	EraSpecific
renaissance_food_iberian_cream_filled_fritters	Renaissance	Prepared	Sweet	fritters	cream-filled Iberian fritters	Fried pastry puffs are split and filled with sweetened cream for a Renaissance banquet.	Crisp warm dough contrasts with cool dairy richness and fragrant sugar.	cheese	Feast	Cooked	VeryGood	250	30	EraSpecific
renaissance_food_iberian_quince_membrillo	Renaissance	Prepared	Sweet	membrillo	a firm quince membrillo	Quince and sugar cook into a translucent red paste firm enough to slice beside cheese.	Perfumed tart fruit balances concentrated sweetness and a grainy finish.	food	Sweet	ShelfStable	VeryGood	250	24	EraSpecific
renaissance_food_iberian_egg_yolk_sweet	Renaissance	Prepared	Sweet	sweet	an egg-yolk convent sweet	Convent cooks transform abundant yolks and sugar into small glossy Renaissance confections.	Intense yolk richness tastes silky, caramelised, and powerfully sweet.	egg	Rich	Preserved	VeryGood	160	26	EraSpecific
renaissance_food_iberian_convent_almond_cakes	Renaissance	Prepared	Sweet	cakes	convent almond cakes	Ground almond, egg, and sugar bake into small patterned cakes made by enclosed religious houses.	Moist nut crumb carries floral sweetness and lightly browned egg.	food	Rich	Dry	VeryGood	180	25	EraSpecific
renaissance_food_iberian_shipboard_escabeche_pie	Renaissance	Prepared	Fish	pie	an escabeche ship pie	Sour-preserved fish is sealed inside robust pastry for controlled issue during an ocean voyage.	Sharp brine and aromatic oil penetrate the hard, peppery crust.	fish	Preserved	Preserved	Standard	500	22	EraSpecific
renaissance_food_french_raised_pate_en_croute	Renaissance	Prepared	Meat	croûte	a raised pâté en croûte	Fine forcemeat and whole meat pieces bake inside an ornate freestanding Renaissance French crust.	Rich smooth filling, pepper, jelly, and crisp pastry form precise layers.	meat	Feast	Preserved	Great	900	55	EraSpecific
renaissance_food_french_truffled_like_game_pate	Renaissance	Prepared	Meat	pâté	a fragrant game pâté	Minced game and costly aromatic fungi are pressed into a pastry-lined terrine for cold service.	Dark meat and woodland perfume mingle with spice, fat, and crust.	meat	Feast	Preserved	VeryGood	700	48	EraSpecific
renaissance_food_french_fish_pate_fast_day	Renaissance	Prepared	Fish	pâté	a fast-day fish pâté	Pounded fish, herbs, and almond cream set within pastry as a refined Catholic fasting substitute.	Delicate brine and nut richness carry green herbs and crisp wheat.	fish	Rich	Preserved	VeryGood	600	40	EraSpecific
renaissance_food_french_cream_tart	Renaissance	Prepared	Sweet	tart	a Renaissance cream tart	Thick sweetened cream and egg set in a shallow fine pastry sprinkled with costly spice.	Silky dairy, caramel edges, and crisp wheat taste delicately perfumed.	cheese	Rich	Cooked	VeryGood	450	32	EraSpecific
renaissance_food_french_cotignac_quince_box	Renaissance	Prepared	Sweet	box	a box of cotignac quince paste	Amber quince jelly has set in a decorated wooden box as a prestigious Renaissance gift.	Floral tartness, dense sweetness, and faint spice linger cleanly.	food	Rich	ShelfStable	Great	300	40	EraSpecific
renaissance_food_french_dry_fruit_pastes	Renaissance	Prepared	Sweet	pastes	assorted dry fruit pastes	Several coloured fruit pastes are cut into geometric pieces for a separate banquet confection course.	Concentrated tart, floral, and wine-like fruits carry polished sweetness.	food	Feast	ShelfStable	VeryGood	300	38	EraSpecific
renaissance_food_french_sugared_anise_comfits	Renaissance	Prepared	Sweet	comfits	sugared anise comfits	Tiny aromatic seeds wear many laboriously applied layers of white sugar for after-dinner service.	A crisp sugar shell breaks around sharp, fragrant anise warmth.	honey	Sweet	ShelfStable	VeryGood	100	25	EraSpecific
renaissance_food_french_candied_flower_comfits	Renaissance	Prepared	Sweet	comfits	candied flower comfits	Whole fragrant petals and blossoms are preserved beneath crystalline sugar for a banquet room.	Delicate floral bitterness flickers through brittle, concentrated sweetness.	honey	Rich	ShelfStable	Great	80	32	EraSpecific
renaissance_food_french_herb_salad_illusion	Renaissance	Prepared	Vegetable	salad	a jewel-like herb salad	Tiny leaves, flowers, preserved fruit, and sugar decoration form a deliberately artful Renaissance salad.	Fresh bitterness, tart fruit, perfume, and sweetness shift in every bite.	vegetable	Feast	Fresh	Great	350	38	EraSpecific
renaissance_food_english_banquet_marchpane	Renaissance	Prepared	Sweet	marchpane	an English banquet marchpane	A broad almond confection is iced, gilded, and divided into formal Renaissance banquet portions.	Dense almond richness tastes floral, sweet, and lightly toasted.	food	Feast	ShelfStable	Great	600	55	EraSpecific
renaissance_food_english_sucket_citrus_box	Renaissance	Prepared	Sweet	box	a box of wet and dry suckets	Candied peels and fruit pieces appear both syrup-soaked and sugar-dried for an English banquet.	Bright peel bitterness balances syrup, fragrant oil, and crystalline sweetness.	food	Feast	Preserved	VeryGood	350	40	EraSpecific
renaissance_food_english_cream_trifle	Renaissance	Prepared	Sweet	trifle	an early English cream trifle	Whipped seasoned cream forms a light late-Renaissance dish before later layered versions developed.	Airy dairy richness tastes floral, gently spiced, and softly sweet.	cheese	Rich	Fresh	VeryGood	300	30	EraSpecific
renaissance_food_english_spiced_mince_pie	Renaissance	Prepared	Meat	pie	an English spiced mince pie	Minced meat, suet-like fat, dried fruit, and spice fill a decorated Renaissance pastry.	Rich savour, tart fruit, sweetness, and warm aromatics mingle densely.	meat	Feast	Cooked	VeryGood	650	38	EraSpecific
renaissance_food_english_banquet_knot_biscuit	Renaissance	Prepared	Sweet	biscuits	knotted banquet biscuits	Stiff sweet dough is tied into small knots and baked dry for a separate English banquet course.	Hard wheat crunch carries sugar, egg, and fragrant spice.	wheat	Sweet	Dry	Good	120	14	EraSpecific
renaissance_food_german_moulded_lebkuchen	Renaissance	Prepared	Sweet	lebkuchen	moulded German Lebkuchen	Honey-spice dough is pressed in a carved mould to produce a detailed urban guild confection.	Dark honey, peppery spice, and soft grain taste warmly aromatic.	bread	Rich	ShelfStable	VeryGood	220	25	EraSpecific
renaissance_food_german_fruit_stollen_loaf	Renaissance	Prepared	Sweet	stollen	a Renaissance fruit Stollen	Rich yeasted dough folds around dried fruit and spice in a festive German loaf dusted white.	Buttery crumb, tart fruit, and aromatic sweetness feel dense and celebratory.	bread	Feast	Bread	VeryGood	800	38	EraSpecific
renaissance_food_german_marzipan_guild_figure	Renaissance	Prepared	Sweet	figure	a guild marzipan figure	Almond paste is moulded and painted as a craft emblem for a wealthy German civic feast.	Nutty richness, rose perfume, and intense sweetness accompany the detailed form.	food	Feast	ShelfStable	Great	350	48	EraSpecific
renaissance_food_german_egg_noodle_tangle	Renaissance	Prepared	Noodle	tangle	a buttered egg-noodle tangle	Hand-cut egg noodles are boiled and browned with butter for a prosperous Renaissance household.	Tender rich strands carry toasted dairy, nutmeg-like warmth, and salt.	wheat	Rich	Cooked	Good	450	25	EraSpecific
renaissance_food_ottoman_palace_rice_pilav	Renaissance	Prepared	Grain	pilav	an Ottoman palace rice pilav	Separate rice grains are enriched with meat stock, fruit, nuts, and aromatics for imperial service.	Fragrant grain carries rich savour, tart sweetness, and warm spice.	rice	Feast	Cooked	VeryGood	700	40	EraSpecific
renaissance_food_ottoman_almond_chicken_pilav	Renaissance	Prepared	Poultry	pilav	almond chicken pilav	Tender chicken and almonds crown a butter-rich rice mound shaped for an Ottoman court table.	Poultry juices, nut richness, and aromatic rice taste opulent and mellow.	meat	Feast	Cooked	VeryGood	750	44	EraSpecific
renaissance_food_ottoman_stuffed_melon_dolma	Renaissance	Prepared	Meat	dolma	a stuffed melon dolma	A hollowed melon is filled with minced meat, rice, fruit, and spice before palace baking.	Sweet fruit flesh surrounds savoury rice, rich meat, and aromatic warmth.	meat	Feast	Cooked	Great	900	52	EraSpecific
renaissance_food_ottoman_stuffed_aubergine_dolma	Renaissance	Prepared	Vegetable	dolma	stuffed aubergine dolma	Small eggplant-like vegetables hold meat, rice, and herbs in an Ottoman urban preparation.	Silky vegetable absorbs rich juices, sourness, and fragrant spice.	vegetable	Rich	Cooked	VeryGood	500	30	EraSpecific
renaissance_food_ottoman_cabbage_sarma_rolls	Renaissance	Prepared	Meat	rolls	cabbage sarma rolls	Soft cabbage leaves wrap seasoned meat and rice into tidy palace-style cylinders.	Sweet greens yield to rich filling, pepper, and tangy cooking liquor.	meat	Rich	Cooked	Good	450	27	EraSpecific
renaissance_food_ottoman_vine_leaf_sarma	Renaissance	Prepared	Vegetable	sarma	fruit-and-rice vine-leaf sarma	Tart leaves enclose aromatic rice, dried fruit, and herbs for a refined meatless course.	Bright leaf acidity frames sweet fruit, fragrant grain, and savoury oil.	rice	Rich	Cooked	VeryGood	400	28	EraSpecific
renaissance_food_ottoman_manti_garlic_yogurt	Renaissance	Prepared	Dumpling	manti	Ottoman manti with garlic yogurt	Minute meat dumplings are topped with tangy garlic yogurt and red aromatic butter.	Tender dough, peppered mince, sour creaminess, and spice combine intensely.	meat	Feast	Cooked	VeryGood	550	35	EraSpecific
renaissance_food_ottoman_borek_cheese_layers	Renaissance	Prepared	Dairy	börek	layered cheese börek	Paper-thin dough sheets enclose sharp cheese and herbs in a crisp imperial-kitchen pastry.	Flaky wheat shatters around tangy curd and savoury butter.	cheese	Rich	Cooked	VeryGood	500	31	EraSpecific
renaissance_food_ottoman_borek_meat_coils	Renaissance	Prepared	Meat	börek	coiled meat börek	Seasoned mince is rolled in thin pastry and arranged as a bronze spiral.	Crisp layers release onion-rich meat, pepper, and fragrant fat.	meat	Feast	Cooked	VeryGood	600	36	EraSpecific
renaissance_food_ottoman_baklava_palace_tray	Renaissance	Prepared	Sweet	tray	an Ottoman palace baklava tray	Many fine pastry sheets alternate with nuts before baking and soaking in fragrant syrup.	Brittle layers, roasted nuts, and floral sweetness form lavish richness.	dough	Feast	Cooked	Great	800	55	EraSpecific
renaissance_food_ottoman_kadayif_nut_nest	Renaissance	Prepared	Sweet	nest	a nut-filled kadayıf nest	Hair-thin dough strands surround nuts in a crisp nest saturated with perfumed syrup.	Crackling wheat and roasted filling carry concentrated floral sweetness.	wheat	Feast	Cooked	VeryGood	300	35	EraSpecific
renaissance_food_ottoman_helva_ceremonial_slab	Renaissance	Prepared	Sweet	helva	a ceremonial Ottoman helva	Flour or seed paste is patiently cooked with fat and sweetness for palace and guild ceremony.	Toasted nuttiness, rich fat, and caramel sweetness linger warmly.	food	Rich	ShelfStable	VeryGood	350	30	EraSpecific
renaissance_food_ottoman_rose_delight_cubes	Renaissance	Prepared	Sweet	cubes	rose-scented starch sweet cubes	Refined starch sweet is cooked until elastic, perfumed, and cut into powdered palace cubes.	Soft chew tastes intensely floral, cleanly sweet, and faintly grainy.	food	Rich	ShelfStable	VeryGood	220	32	EraSpecific
renaissance_food_ottoman_quince_stuffed_meat	Renaissance	Prepared	Meat	quinces	meat-stuffed baked quinces	Hollowed quinces hold aromatic mince and rice beneath a glossy sweet-sour glaze.	Perfumed tart fruit cuts rich meat, spice, and caramelised juices.	meat	Feast	Cooked	VeryGood	600	40	EraSpecific
renaissance_food_ottoman_almond_milk_fish	Renaissance	Prepared	Fish	fish	fish in almond milk	Fish cooks gently in an almond-thickened sauce for an elaborate Christian fast at court.	Nut cream softens brine beneath herbs, sourness, and pepper.	fish	Rich	Cooked	VeryGood	500	34	EraSpecific
renaissance_food_ottoman_imperial_meatballs	Renaissance	Prepared	Meat	meatballs	imperial fruit-filled meatballs	Large spiced meatballs conceal fruit and nuts in a deliberately luxurious palace form.	Juicy mince opens onto tart sweetness, nut crunch, and aromatics.	meat	Feast	Cooked	Great	550	45	EraSpecific
renaissance_food_ottoman_janissary_rice_meat_bowl	Renaissance	Prepared	Meat	bowl	a Janissary rice-and-meat bowl	Regulated rice and stewed meat are served from great kettles as corps identity and sustenance.	Plain fragrant grain absorbs peppery stock and robust meat juices.	meat	Hearty	Cooked	Standard	700	20	EraSpecific
renaissance_food_ottoman_imaret_charity_pilav	Renaissance	Prepared	Grain	pilav	an imaret charity pilav	Rice, pulses, and measured meat form a documented institutional serving from an Ottoman charitable kitchen.	Mild grain, earthy pulse, and restrained stock taste sustaining and orderly.	rice	Hearty	Cooked	Standard	650	16	EraSpecific
renaissance_food_ottoman_ashure_communal_bowl	Renaissance	Prepared	Sweet	bowl	a communal aşure bowl	Grains, pulses, dried fruits, and nuts cook together for ritual distribution from household or institution.	Many soft textures carry tart fruit, earthiness, nuts, and gentle sweetness.	food	Hearty	Cooked	Good	600	22	EraSpecific
renaissance_food_ottoman_coffee_house_sesame_ring	Renaissance	Prepared	Bread	ring	a sesame coffee-house bread ring	A crisp sesame-coated ring is baked for sale around the expanding Ottoman urban coffee-house world.	Deep seed nuttiness surrounds chewy wheat, salt, and toasted crust.	bread	Staple	Bread	Good	220	12	EraSpecific
renaissance_food_safavid_jeweled_rice_platter	Renaissance	Prepared	Grain	platter	a Safavid jeweled rice platter	Fragrant rice is scattered with vividly coloured fruit, nuts, and saffron-like spice for courtly display.	Soft grain, tart jewels, nut richness, and perfume taste magnificently layered.	rice	Feast	Cooked	Great	800	52	EraSpecific
renaissance_food_safavid_herb_rice_fish	Renaissance	Prepared	Fish	rice	Safavid herb rice with fish	A green herb-laden rice mound accompanies carefully fried fish for a Persianate festive table.	Fresh aromatics and fragrant grain brighten crisp, salty fish.	fish	Feast	Cooked	VeryGood	750	42	EraSpecific
